"province","health_region","date_report","cases","cumulative_cases"
"Saskatchewan","Central","07-06-2020",0,12
"Saskatchewan","Central","08-06-2020",0,12
"Saskatchewan","Central","09-06-2020",0,12
"Saskatchewan","Central","10-06-2020",0,12
"Saskatchewan","Central","11-06-2020",0,12
"Saskatchewan","Central","12-06-2020",0,12
"Saskatchewan","Central","13-06-2020",0,12
"Saskatchewan","Central","14-06-2020",0,12
"Saskatchewan","Central","15-06-2020",0,12
"Saskatchewan","Central","16-06-2020",0,12
"Saskatchewan","Central","17-06-2020",0,12
"Saskatchewan","Central","18-06-2020",0,12
"Saskatchewan","Central","19-06-2020",0,12
"Saskatchewan","Central","20-06-2020",0,12
"Saskatchewan","Central","21-06-2020",0,12
"Saskatchewan","Central","22-06-2020",0,12
"Saskatchewan","Central","23-06-2020",0,12
"Saskatchewan","Central","24-06-2020",0,12
"Saskatchewan","Central","25-06-2020",0,12
"Saskatchewan","Central","26-06-2020",0,12
"Saskatchewan","Central","27-06-2020",0,12
"Saskatchewan","Central","28-06-2020",0,12
"Saskatchewan","Central","29-06-2020",0,12
"Saskatchewan","Central","30-06-2020",0,12
"Saskatchewan","Central","01-07-2020",0,12
"Saskatchewan","Central","02-07-2020",0,12
"Saskatchewan","Central","03-07-2020",0,12
"Saskatchewan","Central","04-07-2020",0,12
"Saskatchewan","Central","05-07-2020",0,12
"Saskatchewan","Central","06-07-2020",1,13
"Saskatchewan","Central","07-07-2020",0,13
"Saskatchewan","Central","08-07-2020",0,13
"Saskatchewan","Central","09-07-2020",1,14
"Saskatchewan","Central","10-07-2020",2,16
"Saskatchewan","Central","11-07-2020",1,17
"Saskatchewan","Central","12-07-2020",3,20
"Saskatchewan","Central","13-07-2020",27,47
"Saskatchewan","Central","14-07-2020",3,50
"Saskatchewan","Central","15-07-2020",3,53
"Saskatchewan","Central","16-07-2020",6,59
"Saskatchewan","Central","17-07-2020",8,67
"Saskatchewan","Central","18-07-2020",1,68
"Saskatchewan","Central","19-07-2020",4,72
"Saskatchewan","Central","20-07-2020",8,80
"Saskatchewan","Central","21-07-2020",2,82
"Saskatchewan","Central","22-07-2020",3,85
"Saskatchewan","Central","23-07-2020",11,96
"Saskatchewan","Central","24-07-2020",1,97
"Saskatchewan","Central","25-07-2020",23,120
"Saskatchewan","Central","26-07-2020",8,128
"Saskatchewan","Central","27-07-2020",10,138
"Saskatchewan","Central","28-07-2020",1,139
"Saskatchewan","Central","29-07-2020",1,140
"Saskatchewan","Central","30-07-2020",14,154
"Saskatchewan","Central","31-07-2020",6,160
"Saskatchewan","Central","01-08-2020",0,160
"Saskatchewan","Central","02-08-2020",1,161
"Saskatchewan","Central","03-08-2020",5,166
"Saskatchewan","Central East","04-08-2020",0,28
"Saskatchewan","Central East","05-08-2020",0,28
"Saskatchewan","Central East","06-08-2020",0,28
"Saskatchewan","Central East","07-08-2020",2,30
"Saskatchewan","Central East","08-08-2020",0,30
"Saskatchewan","Central East","09-08-2020",0,30
"Saskatchewan","Central East","10-08-2020",0,30
"Saskatchewan","Central East","11-08-2020",0,30
"Saskatchewan","Central East","12-08-2020",0,30
"Saskatchewan","Central East","13-08-2020",0,30
"Saskatchewan","Central East","14-08-2020",0,30
"Saskatchewan","Central East","15-08-2020",0,30
"Saskatchewan","Central East","16-08-2020",3,33
"Saskatchewan","Central East","17-08-2020",0,33
"Saskatchewan","Central East","18-08-2020",0,33
"Saskatchewan","Central East","19-08-2020",0,33
"Saskatchewan","Central East","20-08-2020",0,33
"Saskatchewan","Central East","21-08-2020",0,33
"Saskatchewan","Central East","22-08-2020",0,33
"Saskatchewan","Central East","23-08-2020",0,33
"Saskatchewan","Central East","24-08-2020",0,33
"Saskatchewan","Central East","25-08-2020",0,33
"Saskatchewan","Central East","26-08-2020",0,33
"Saskatchewan","Central East","27-08-2020",0,33
"Saskatchewan","Central East","28-08-2020",0,33
"Saskatchewan","Central East","29-08-2020",0,33
"Saskatchewan","Central East","30-08-2020",0,33
"Saskatchewan","Central East","31-08-2020",1,34
"Saskatchewan","Central East","01-09-2020",0,34
"Saskatchewan","Central East","02-09-2020",0,34
"Saskatchewan","Central East","03-09-2020",0,34
"Saskatchewan","Central East","04-09-2020",0,34
"Saskatchewan","Central East","05-09-2020",0,34
"Saskatchewan","Central East","06-09-2020",2,36
"Saskatchewan","Central East","07-09-2020",1,37
"Saskatchewan","Central East","08-09-2020",0,37
"Saskatchewan","Central East","09-09-2020",0,37
"Saskatchewan","Central East","10-09-2020",1,38
"Saskatchewan","Central East","11-09-2020",7,45
"Saskatchewan","Central East","12-09-2020",14,59
"Saskatchewan","Central East","13-09-2020",1,60
"Saskatchewan","Central East","14-09-2020",0,59
"Saskatchewan","Central East","15-09-2020",2,61
"Saskatchewan","Central East","16-09-2020",0,61
"Saskatchewan","Central East","17-09-2020",0,61
"Saskatchewan","Central East","18-09-2020",0,61
"Saskatchewan","Central East","19-09-2020",1,62
"Saskatchewan","Central East","20-09-2020",0,62
"Saskatchewan","Central East","21-09-2020",0,62
"Saskatchewan","Central East","22-09-2020",0,62
"Saskatchewan","Central East","23-09-2020",0,62
"Saskatchewan","Central East","24-09-2020",0,62
"Saskatchewan","Central East","25-09-2020",1,63
"Saskatchewan","Central East","26-09-2020",2,65
"Saskatchewan","Central East","27-09-2020",8,73
"Saskatchewan","Central East","28-09-2020",7,80
"Saskatchewan","Central East","29-09-2020",1,81
"Saskatchewan","Central East","30-09-2020",2,83
"Saskatchewan","Central East","01-10-2020",5,88
"Saskatchewan","Central East","02-10-2020",4,92
"Saskatchewan","Central East","03-10-2020",4,96
"Saskatchewan","Central East","04-10-2020",1,97
"Saskatchewan","Central East","05-10-2020",5,102
"Saskatchewan","Central East","06-10-2020",3,105
"Saskatchewan","Central East","07-10-2020",1,107
"Saskatchewan","Central East","08-10-2020",2,109
"Saskatchewan","Central East","09-10-2020",4,113
"Saskatchewan","Central East","10-10-2020",11,124
"Saskatchewan","Central East","11-10-2020",0,124
"Saskatchewan","Central East","12-10-2020",3,127
"Saskatchewan","Central East","13-10-2020",0,127
"Saskatchewan","Central East","14-10-2020",1,128
"Saskatchewan","Central East","15-10-2020",8,136
"Saskatchewan","Central East","16-10-2020",2,137
"Saskatchewan","Central East","17-10-2020",1,138
"Saskatchewan","Central East","18-10-2020",3,141
"Saskatchewan","Central East","19-10-2020",2,143
"Saskatchewan","Central East","20-10-2020",2,145
"Saskatchewan","Central East","21-10-2020",7,152
"Saskatchewan","Central East","22-10-2020",1,153
"Saskatchewan","Central East","23-10-2020",3,156
"Saskatchewan","Central East","24-10-2020",3,159
"Saskatchewan","Central East","25-10-2020",2,161
"Saskatchewan","Central East","26-10-2020",9,170
"Saskatchewan","Central East","27-10-2020",3,173
"Saskatchewan","Central East","28-10-2020",0,173
"Saskatchewan","Central East","29-10-2020",7,180
"Saskatchewan","Central East","30-10-2020",4,184
"Saskatchewan","Central East","31-10-2020",1,185
"Saskatchewan","Central East","01-11-2020",2,187
"Saskatchewan","Central East","02-11-2020",1,188
"Saskatchewan","Central East","03-11-2020",6,194
"Saskatchewan","Central East","04-11-2020",6,200
"Saskatchewan","Central East","05-11-2020",4,204
"Saskatchewan","Central East","06-11-2020",11,215
"Saskatchewan","Central East","07-11-2020",2,217
"Saskatchewan","Central East","08-11-2020",11,228
"Saskatchewan","Central East","09-11-2020",8,236
"Saskatchewan","Central East","10-11-2020",6,242
"Saskatchewan","Central East","11-11-2020",3,245
"Saskatchewan","Central East","12-11-2020",7,252
"Saskatchewan","Central East","13-11-2020",4,256
"Saskatchewan","Central East","14-11-2020",7,263
"Saskatchewan","Central East","15-11-2020",1,264
"Saskatchewan","Central East","16-11-2020",5,269
"Saskatchewan","Central East","17-11-2020",3,272
"Saskatchewan","Central East","18-11-2020",0,272
"Saskatchewan","Central East","19-11-2020",5,277
"Saskatchewan","Central East","20-11-2020",4,281
"Saskatchewan","Central East","21-11-2020",13,294
"Saskatchewan","Central East","22-11-2020",2,296
"Saskatchewan","Central East","23-11-2020",7,303
"Saskatchewan","Central East","24-11-2020",2,305
"Saskatchewan","Central East","25-11-2020",3,308
"Saskatchewan","Central East","26-11-2020",6,314
"Saskatchewan","Central East","27-11-2020",11,325
"Saskatchewan","Central East","28-11-2020",5,330
"Saskatchewan","Central East","29-11-2020",15,345
"Saskatchewan","Central East","30-11-2020",10,355
"Saskatchewan","Central East","01-12-2020",2,358
"Saskatchewan","Central East","02-12-2020",4,362
"Saskatchewan","Central East","03-12-2020",3,365
"Saskatchewan","Central East","04-12-2020",9,374
"Saskatchewan","Central East","05-12-2020",8,382
"Saskatchewan","Central East","06-12-2020",10,393
"Saskatchewan","Central East","07-12-2020",7,400
"Saskatchewan","Central East","08-12-2020",4,404
"Saskatchewan","Central East","09-12-2020",2,406
"Saskatchewan","Central East","10-12-2020",6,412
"Saskatchewan","Central East","11-12-2020",6,418
"Saskatchewan","Central East","12-12-2020",13,431
"Saskatchewan","Central East","13-12-2020",8,439
"Saskatchewan","Central West","04-08-2020",0,158
"Saskatchewan","Central West","05-08-2020",1,159
"Saskatchewan","Central West","06-08-2020",0,159
"Saskatchewan","Central West","07-08-2020",0,159
"Saskatchewan","Central West","08-08-2020",0,159
"Saskatchewan","Central West","09-08-2020",1,160
"Saskatchewan","Central West","10-08-2020",0,160
"Saskatchewan","Central West","11-08-2020",0,160
"Saskatchewan","Central West","12-08-2020",0,160
"Saskatchewan","Central West","13-08-2020",0,160
"Saskatchewan","Central West","14-08-2020",0,160
"Saskatchewan","Central West","15-08-2020",6,160
"Saskatchewan","Central West","16-08-2020",1,161
"Saskatchewan","Central West","17-08-2020",0,161
"Saskatchewan","Central West","18-08-2020",0,161
"Saskatchewan","Central West","19-08-2020",0,161
"Saskatchewan","Central West","20-08-2020",0,161
"Saskatchewan","Central West","21-08-2020",0,161
"Saskatchewan","Central West","22-08-2020",0,161
"Saskatchewan","Central West","23-08-2020",0,161
"Saskatchewan","Central West","24-08-2020",0,161
"Saskatchewan","Central West","25-08-2020",0,161
"Saskatchewan","Central West","26-08-2020",0,161
"Saskatchewan","Central West","27-08-2020",0,161
"Saskatchewan","Central West","28-08-2020",0,161
"Saskatchewan","Central West","29-08-2020",0,161
"Saskatchewan","Central West","30-08-2020",0,161
"Saskatchewan","Central West","31-08-2020",0,161
"Saskatchewan","Central West","01-09-2020",0,161
"Saskatchewan","Central West","02-09-2020",0,161
"Saskatchewan","Central West","03-09-2020",2,163
"Saskatchewan","Central West","04-09-2020",1,164
"Saskatchewan","Central West","05-09-2020",0,164
"Saskatchewan","Central West","06-09-2020",0,164
"Saskatchewan","Central West","07-09-2020",2,166
"Saskatchewan","Central West","08-09-2020",0,166
"Saskatchewan","Central West","09-09-2020",0,166
"Saskatchewan","Central West","10-09-2020",1,167
"Saskatchewan","Central West","11-09-2020",0,167
"Saskatchewan","Central West","12-09-2020",0,167
"Saskatchewan","Central West","13-09-2020",1,168
"Saskatchewan","Central West","14-09-2020",0,168
"Saskatchewan","Central West","15-09-2020",0,168
"Saskatchewan","Central West","16-09-2020",0,168
"Saskatchewan","Central West","17-09-2020",0,168
"Saskatchewan","Central West","18-09-2020",3,171
"Saskatchewan","Central West","19-09-2020",1,172
"Saskatchewan","Central West","20-09-2020",0,172
"Saskatchewan","Central West","21-09-2020",0,172
"Saskatchewan","Central West","22-09-2020",1,173
"Saskatchewan","Central West","23-09-2020",1,174
"Saskatchewan","Central West","24-09-2020",1,175
"Saskatchewan","Central West","25-09-2020",0,175
"Saskatchewan","Central West","26-09-2020",0,175
"Saskatchewan","Central West","27-09-2020",0,175
"Saskatchewan","Central West","28-09-2020",0,175
"Saskatchewan","Central West","29-09-2020",0,175
"Saskatchewan","Central West","30-09-2020",1,176
"Saskatchewan","Central West","01-10-2020",0,176
"Saskatchewan","Central West","02-10-2020",0,176
"Saskatchewan","Central West","03-10-2020",0,176
"Saskatchewan","Central West","04-10-2020",0,176
"Saskatchewan","Central West","05-10-2020",0,176
"Saskatchewan","Central West","06-10-2020",0,176
"Saskatchewan","Central West","07-10-2020",1,177
"Saskatchewan","Central West","08-10-2020",0,177
"Saskatchewan","Central West","09-10-2020",3,180
"Saskatchewan","Central West","10-10-2020",2,182
"Saskatchewan","Central West","11-10-2020",0,182
"Saskatchewan","Central West","12-10-2020",1,183
"Saskatchewan","Central West","13-10-2020",4,187
"Saskatchewan","Central West","14-10-2020",0,187
"Saskatchewan","Central West","15-10-2020",0,187
"Saskatchewan","Central West","16-10-2020",1,188
"Saskatchewan","Central West","17-10-2020",1,189
"Saskatchewan","Central West","18-10-2020",2,191
"Saskatchewan","Central West","19-10-2020",2,193
"Saskatchewan","Central West","20-10-2020",0,193
"Saskatchewan","Central West","21-10-2020",2,195
"Saskatchewan","Central West","22-10-2020",1,196
"Saskatchewan","Central West","23-10-2020",0,196
"Saskatchewan","Central West","24-10-2020",0,196
"Saskatchewan","Central West","25-10-2020",0,196
"Saskatchewan","Central West","26-10-2020",0,196
"Saskatchewan","Central West","27-10-2020",0,196
"Saskatchewan","Central West","28-10-2020",0,196
"Saskatchewan","Central West","29-10-2020",0,196
"Saskatchewan","Central West","30-10-2020",0,196
"Saskatchewan","Central West","31-10-2020",0,196
"Saskatchewan","Central West","01-11-2020",0,196
"Saskatchewan","Central West","02-11-2020",1,197
"Saskatchewan","Central West","03-11-2020",0,197
"Saskatchewan","Central West","04-11-2020",0,197
"Saskatchewan","Central West","05-11-2020",1,198
"Saskatchewan","Central West","06-11-2020",0,198
"Saskatchewan","Central West","07-11-2020",0,198
"Saskatchewan","Central West","08-11-2020",1,199
"Saskatchewan","Central West","09-11-2020",2,201
"Saskatchewan","Central West","10-11-2020",2,203
"Saskatchewan","Central West","11-11-2020",0,203
"Saskatchewan","Central West","12-11-2020",0,203
"Saskatchewan","Central West","13-11-2020",0,203
"Saskatchewan","Central West","14-11-2020",7,210
"Saskatchewan","Central West","15-11-2020",2,212
"Saskatchewan","Central West","16-11-2020",0,212
"Saskatchewan","Central West","17-11-2020",11,223
"Saskatchewan","Central West","18-11-2020",1,224
"Saskatchewan","Central West","19-11-2020",1,226
"Saskatchewan","Central West","20-11-2020",2,228
"Saskatchewan","Central West","21-11-2020",8,236
"Saskatchewan","Central West","22-11-2020",9,245
"Saskatchewan","Central West","23-11-2020",4,249
"Saskatchewan","Central West","24-11-2020",9,258
"Saskatchewan","Central West","25-11-2020",0,258
"Saskatchewan","Central West","26-11-2020",4,262
"Saskatchewan","Central West","27-11-2020",6,268
"Saskatchewan","Central West","28-11-2020",1,269
"Saskatchewan","Central West","29-11-2020",2,271
"Saskatchewan","Central West","30-11-2020",1,272
"Saskatchewan","Central West","01-12-2020",3,275
"Saskatchewan","Central West","02-12-2020",0,275
"Saskatchewan","Central West","03-12-2020",3,278
"Saskatchewan","Central West","04-12-2020",7,285
"Saskatchewan","Central West","05-12-2020",8,293
"Saskatchewan","Central West","06-12-2020",5,297
"Saskatchewan","Central West","07-12-2020",0,297
"Saskatchewan","Central West","08-12-2020",7,304
"Saskatchewan","Central West","09-12-2020",4,308
"Saskatchewan","Central West","10-12-2020",1,309
"Saskatchewan","Central West","11-12-2020",3,312
"Saskatchewan","Central West","12-12-2020",2,314
"Saskatchewan","Central West","13-12-2020",3,317
"Saskatchewan","Far North","25-01-2020",0,0
"Saskatchewan","Far North","26-01-2020",0,0
"Saskatchewan","Far North","27-01-2020",0,0
"Saskatchewan","Far North","28-01-2020",0,0
"Saskatchewan","Far North","29-01-2020",0,0
"Saskatchewan","Far North","30-01-2020",0,0
"Saskatchewan","Far North","31-01-2020",0,0
"Saskatchewan","Far North","01-02-2020",0,0
"Saskatchewan","Far North","02-02-2020",0,0
"Saskatchewan","Far North","03-02-2020",0,0
"Saskatchewan","Far North","04-02-2020",0,0
"Saskatchewan","Far North","05-02-2020",0,0
"Saskatchewan","Far North","06-02-2020",0,0
"Saskatchewan","Far North","07-02-2020",0,0
"Saskatchewan","Far North","08-02-2020",0,0
"Saskatchewan","Far North","09-02-2020",0,0
"Saskatchewan","Far North","10-02-2020",0,0
"Saskatchewan","Far North","11-02-2020",0,0
"Saskatchewan","Far North","12-02-2020",0,0
"Saskatchewan","Far North","13-02-2020",0,0
"Saskatchewan","Far North","14-02-2020",0,0
"Saskatchewan","Far North","15-02-2020",0,0
"Saskatchewan","Far North","16-02-2020",0,0
"Saskatchewan","Far North","17-02-2020",0,0
"Saskatchewan","Far North","18-02-2020",0,0
"Saskatchewan","Far North","19-02-2020",0,0
"Saskatchewan","Far North","20-02-2020",0,0
"Saskatchewan","Far North","21-02-2020",0,0
"Saskatchewan","Far North","22-02-2020",0,0
"Saskatchewan","Far North","23-02-2020",0,0
"Saskatchewan","Far North","24-02-2020",0,0
"Saskatchewan","Far North","25-02-2020",0,0
"Saskatchewan","Far North","26-02-2020",0,0
"Saskatchewan","Far North","27-02-2020",0,0
"Saskatchewan","Far North","28-02-2020",0,0
"Saskatchewan","Far North","29-02-2020",0,0
"Saskatchewan","Far North","01-03-2020",0,0
"Saskatchewan","Far North","02-03-2020",0,0
"Saskatchewan","Far North","03-03-2020",0,0
"Saskatchewan","Far North","04-03-2020",0,0
"Saskatchewan","Far North","05-03-2020",0,0
"Saskatchewan","Far North","06-03-2020",0,0
"Saskatchewan","Far North","07-03-2020",0,0
"Saskatchewan","Far North","08-03-2020",0,0
"Saskatchewan","Far North","09-03-2020",0,0
"Saskatchewan","Far North","10-03-2020",0,0
"Saskatchewan","Far North","11-03-2020",0,0
"Saskatchewan","Far North","12-03-2020",0,0
"Saskatchewan","Far North","13-03-2020",0,0
"Saskatchewan","Far North","14-03-2020",1,1
"Saskatchewan","Far North","15-03-2020",0,1
"Saskatchewan","Far North","16-03-2020",0,1
"Saskatchewan","Far North","17-03-2020",0,1
"Saskatchewan","Far North","18-03-2020",1,2
"Saskatchewan","Far North","19-03-2020",0,2
"Saskatchewan","Far North","20-03-2020",0,2
"Saskatchewan","Far North","21-03-2020",0,2
"Saskatchewan","Far North","22-03-2020",1,3
"Saskatchewan","Far North","23-03-2020",0,3
"Saskatchewan","Far North","24-03-2020",0,3
"Saskatchewan","Far North","25-03-2020",0,3
"Saskatchewan","Far North","26-03-2020",0,3
"Saskatchewan","Far North","27-03-2020",0,3
"Saskatchewan","Far North","28-03-2020",0,3
"Saskatchewan","Far North","29-03-2020",0,3
"Saskatchewan","Far North","30-03-2020",0,3
"Saskatchewan","Far North","31-03-2020",0,3
"Saskatchewan","Far North","01-04-2020",0,3
"Saskatchewan","Far North","02-04-2020",0,3
"Saskatchewan","Far North","03-04-2020",0,3
"Saskatchewan","Far North","04-04-2020",0,3
"Saskatchewan","Far North","05-04-2020",0,3
"Saskatchewan","Far North","06-04-2020",0,3
"Saskatchewan","Far North","07-04-2020",1,4
"Saskatchewan","Far North","08-04-2020",0,4
"Saskatchewan","Far North","09-04-2020",1,5
"Saskatchewan","Far North","10-04-2020",1,6
"Saskatchewan","Far North","11-04-2020",1,7
"Saskatchewan","Far North","12-04-2020",0,7
"Saskatchewan","Far North","13-04-2020",0,7
"Saskatchewan","Far North","14-04-2020",0,7
"Saskatchewan","Far North","15-04-2020",0,7
"Saskatchewan","Far North","16-04-2020",0,7
"Saskatchewan","Far North","17-04-2020",1,8
"Saskatchewan","Far North","18-04-2020",2,10
"Saskatchewan","Far North","19-04-2020",1,11
"Saskatchewan","Far North","20-04-2020",0,11
"Saskatchewan","Far North","21-04-2020",2,13
"Saskatchewan","Far North","22-04-2020",5,18
"Saskatchewan","Far North","23-04-2020",4,22
"Saskatchewan","Far North","24-04-2020",6,28
"Saskatchewan","Far North","25-04-2020",7,35
"Saskatchewan","Far North","26-04-2020",0,35
"Saskatchewan","Far North","27-04-2020",11,46
"Saskatchewan","Far North","28-04-2020",0,46
"Saskatchewan","Far North","29-04-2020",11,57
"Saskatchewan","Far North","30-04-2020",1,58
"Saskatchewan","Far North","01-05-2020",19,77
"Saskatchewan","Far North","02-05-2020",0,77
"Saskatchewan","Far North","03-05-2020",4,81
"Saskatchewan","Far North","04-05-2020",29,110
"Saskatchewan","Far North","05-05-2020",18,128
"Saskatchewan","Far North","06-05-2020",24,152
"Saskatchewan","Far North","07-05-2020",15,167
"Saskatchewan","Far North","08-05-2020",12,179
"Saskatchewan","Far North","09-05-2020",5,184
"Saskatchewan","Far North","10-05-2020",9,193
"Saskatchewan","Far North","11-05-2020",4,197
"Saskatchewan","Far North","12-05-2020",5,202
"Saskatchewan","Far North","13-05-2020",4,206
"Saskatchewan","Far North","14-05-2020",4,210
"Saskatchewan","Far North","15-05-2020",8,218
"Saskatchewan","Far North","16-05-2020",0,218
"Saskatchewan","Far North","17-05-2020",0,218
"Saskatchewan","Far North","18-05-2020",0,218
"Saskatchewan","Far North","19-05-2020",7,225
"Saskatchewan","Far North","20-05-2020",17,242
"Saskatchewan","Far North","21-05-2020",2,244
"Saskatchewan","Far North","22-05-2020",4,248
"Saskatchewan","Far North","23-05-2020",1,249
"Saskatchewan","Far North","24-05-2020",2,251
"Saskatchewan","Far North","25-05-2020",1,252
"Saskatchewan","Far North","26-05-2020",0,252
"Saskatchewan","Far North","27-05-2020",1,253
"Saskatchewan","Far North","28-05-2020",0,253
"Saskatchewan","Far North","29-05-2020",0,253
"Saskatchewan","Far North","30-05-2020",3,256
"Saskatchewan","Far North","31-05-2020",0,256
"Saskatchewan","Far North","01-06-2020",0,256
"Saskatchewan","Far North","02-06-2020",0,256
"Saskatchewan","Far North","03-06-2020",1,257
"Saskatchewan","Far North","04-06-2020",0,257
"Saskatchewan","Far North","05-06-2020",1,258
