"province","case_source_id","case_source_short","case_source_full"
"New Brunswick",19,"NB19","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0183.html"
"New Brunswick",20,"NB20","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0185.html"
"New Brunswick",21,"NB21","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0187.html"
"New Brunswick",22,"NB22","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0195.html"
"New Brunswick",23,"NB23","https://globalnews.ca/news/6809740/coronavirus-cases-new-brunswick-april-12/"
"New Brunswick",24,"NB24","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.04.0202.html"
"New Brunswick",25,"NB25","https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/maps_graphs.html"
"New Brunswick",26,"NB26","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0324.html"
"New Brunswick",27,"NB27","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0327.html"
"New Brunswick",28,"NB28","https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-pandemic-outbreak-roundup-1.5602783"
"New Brunswick",29,"NB29","https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-pandemic-outbreak-roundup-1.5604286"
"New Brunswick",30,"NB30","https://atlantic.ctvnews.ca/new-brunswick-reports-four-new-cases-of-covid-19-at-atholville-nursing-home-1.4978143"
"New Brunswick",31,"NB31","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.06.0342.html"
"New Brunswick",32,"NB32","https://www.cbc.ca/news/canada/new-brunswick/covid-19-virus-pandemic-roundup-1.5609379"
"New Brunswick",33,"NB33","https://www.cbc.ca/news/canada/new-brunswick/covid19-nb-death-long-term-care-1.5611120"
"New Brunswick",34,"NB34","https://globalnews.ca/news/7066464/new-brunswick-covid-19-update-june-15/"
"New Brunswick",35,"NB35","https://globalnews.ca/news/7071535/coronavirus-cases-new-brunswick-summer-camp-requirement/"
"New Brunswick",36,"NB36","https://atlantic.ctvnews.ca/one-new-covid-19-case-in-n-b-false-positive-detected-1.4992832"
"New Brunswick",37,"NB37","https://globalnews.ca/news/7097271/moncton-new-covid-case-june23/"
"New Brunswick",38,"NB38","https://globalnews.ca/news/7158175/1-new-coronavirus-case-covid-19-new-brunswick-july-9/"
"New Brunswick",39,"NB39","https://www.cbc.ca/news/canada/new-brunswick/covid-19-cases-coronavirus-1.5648977"
"New Brunswick",40,"NB40","https://atlantic.ctvnews.ca/one-new-case-of-covid-19-bumps-n-b-s-total-of-active-cases-to-three-1.5025396"
"New Brunswick",41,"NB41","https://globalnews.ca/news/7194423/new-brunswick-covid-19-update-july-19/"
"New Brunswick",42,"NB42","https://atlantic.ctvnews.ca/n-b-reports-1-new-covid-19-case-bringing-total-number-of-active-cases-to-5-1.5031396"
"New Brunswick",43,"NB43","https://atlantic.ctvnews.ca/n-b-reports-four-new-cases-of-covid-19-involving-temporary-foreign-workers-1.5051973"
"New Brunswick",44,"NB44","https://www.cbc.ca/news/canada/new-brunswick/covid-19-new-brunswick-aug-6-1.5676238"
"New Brunswick",45,"NB45","https://atlantic.ctvnews.ca/n-b-reports-new-case-of-covid-19-in-fredericton-region-1.5059792"
"New Brunswick",46,"NB46","https://www.cbc.ca/news/canada/new-brunswick/covid-new-brunswick-aug-12-1.5681877"
"New Brunswick",47,"NB47","https://globalnews.ca/news/7271912/coronavirus-new-cases-new-brunswick-temporary-foreign-workers/"
"New Brunswick",48,"NB48","https://atlantic.ctvnews.ca/n-b-announces-four-new-covid-19-cases-1.5065797"
"New Brunswick",49,"NB49","https://atlantic.ctvnews.ca/n-b-announces-two-new-covid-19-cases-1.5066399"
"New Brunswick",50,"NB50","https://www.cbc.ca/news/canada/new-brunswick/2-new-cases-covid-19-nb-1.5695149"
"New Brunswick",51,"NB51","https://www.cbc.ca/news/canada/new-brunswick/1-new-case-covid-19-fredericton-1.5696899"
"New Brunswick",52,"NB52","https://globalnews.ca/news/7296806/nb-coronavirus-update-aug-25/"
"New Brunswick",53,"NB53","https://globalnews.ca/news/7303621/coronavirus-new-brunswick-long-term-care-visits-testing-case-covid-19/"
"New Brunswick",54,"NB54","https://atlantic.ctvnews.ca/n-b-reports-new-covid-19-case-involving-temporary-foreign-worker-1.5089366"
"New Brunswick",55,"NB55","https://atlantic.ctvnews.ca/new-brunswick-resident-visiting-quebec-is-province-s-newest-case-of-covid-19-1.5099669"
"New Brunswick",56,"NB56","https://atlantic.ctvnews.ca/new-brunswick-reports-new-case-of-covid-19-in-moncton-zone-three-active-1.5103675"
"New Brunswick",57,"NB57","https://globalnews.ca/news/7348278/nb-covid-19-update-sept-21/"
"New Brunswick",58,"NB58","https://atlantic.ctvnews.ca/new-brunswick-reports-one-new-case-of-covid-19-1.5116960"
"New Brunswick",59,"NB59","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.09.0490.html"
"New Brunswick",60,"NB60","https://atlantic.ctvnews.ca/n-b-reports-province-s-200th-covid-19-case-warns-of-potential-exposure-on-flight-1.5120046"
"New Brunswick",61,"NB61","https://www.cbc.ca/news/canada/new-brunswick/covid-19-update-oct-3-2020-1.5749499"
"New Brunswick",62,"NB62","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0504.html"
"New Brunswick",63,"NB63","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0507.html"
"New Brunswick",64,"NB64","https://atlantic.ctvnews.ca/n-b-reports-17-new-cases-of-covid-19-in-moncton-zone-22-active-cases-1.5136422"
"New Brunswick",65,"NB65","https://atlantic.ctvnews.ca/new-brunswick-reports-three-new-cases-of-covid-19-24-active-cases-1.5138102"
"New Brunswick",66,"NB66","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0517.html"
"New Brunswick",67,"NB67","https://experience.arcgis.com/experience/8eeb9a2052d641c996dba5de8f25a8aa"
"New Brunswick",68,"NB68","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0522.html"
"New Brunswick",69,"NB69","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0526.html"
"New Brunswick",70,"NB70","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0535.html"
"New Brunswick",71,"NB71","https://atlantic.ctvnews.ca/n-b-reports-eight-new-cases-of-covid-19-100-active-cases-1.5149433"
"New Brunswick",72,"NB72","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0537.html"
"New Brunswick",73,"NB73","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0541.html"
"New Brunswick",74,"NB74","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0548.html"
"New Brunswick",75,"NB75","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0550.html"
"New Brunswick",76,"NB76","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0551.html"
"New Brunswick",77,"NB77","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0552.html"
"New Brunswick",78,"NB78","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0553.html"
"New Brunswick",79,"NB79","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0554.html"
"New Brunswick",80,"NB80","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0555.html"
"New Brunswick",81,"NB81","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0558.html"
"New Brunswick",82,"NB82","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0562.html"
"New Brunswick",83,"NB83","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0566.html"
"New Brunswick",84,"NB84","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.10.0570.html"
"New Brunswick",85,"NB85","https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-reports-1-new-case-of-covid-19-1.5785492"
"New Brunswick",86,"NB86","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0579.html"
"New Brunswick",87,"NB87","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0584.html"
"New Brunswick",88,"NB88","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0585.html"
"New Brunswick",89,"NB89","https://globalnews.ca/news/7451624/new-brunswick-coronavirus-covid-19-case-update-monday-november-9/"
"New Brunswick",90,"NB90","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0595.html"
"New Brunswick",91,"NB91","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0598.html"
"New Brunswick",92,"NB92","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0599.html"
"New Brunswick",93,"NB93","https://atlantic.ctvnews.ca/new-brunswick-identifies-three-new-covid-19-cases-22-active-1.5189761"
"New Brunswick",94,"NB94","https://atlantic.ctvnews.ca/eight-new-covid-19-cases-reported-in-n-b-new-testing-method-available-for-children-1.5190963"
"New Brunswick",95,"NB95","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0607.html"
"New Brunswick",96,"NB96","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0615.html"
"New Brunswick",97,"NB97","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0617.html"
"New Brunswick",98,"NB98","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0622.html"
"New Brunswick",99,"NB99","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0624.html"
"New Brunswick",100,"NB100","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0626.html"
"New Brunswick",101,"NB101","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0630.html"
"New Brunswick",102,"NB102","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0635.html"
"New Brunswick",103,"NB103","https://www2.gnb.ca/content/gnb/en/multimedia/mmrenderer.2020.11.2020-11-25_01.jpg.html"
"New Brunswick",104,"NB104","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.11.0640.html"
"New Brunswick",326,"NB326","https://atlantic.ctvnews.ca/new-brunswick-reports-4-new-cases-of-covid-19-bringing-total-to-111-active-cases-1.5208609"
"New Brunswick",355,"NB355","https://www.cbc.ca/news/canada/new-brunswick/shannex-saint-john-outbreak-rises-1.5821147"
"New Brunswick",357,"NB357","Six new cases of COVID-19 / outbreak over at Dieppe adult residential facility / case at Harrison Trimble High School in Moncton (gnb.ca)"
"New Brunswick",359,"NB359","N.B. reports 7 new cases of COVID-19; 'superspreader event' confirmed in Saint John zone | CTV News"
"New Brunswick",362,"NB362","https://www.cbc.ca/news/canada/new-brunswick/covid-19-pandemic-coronavirus-1.5824810"
"New Brunswick",363,"NB363","https://www.cbc.ca/news/canada/new-brunswick/covid-19-pandemic-coronavirus-1.5826465"
"New Brunswick",386,"NB386","https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-pandemic-1.5828073"
"New Brunswick",389,"NB389","https://atlantic.ctvnews.ca/new-brunswick-reports-two-new-covid-19-cases-active-cases-at-98-1.5218584"
"New Brunswick",392,"NB392","https://www.cbc.ca/news/canada/new-brunswick/nb-covid-dec-6-2020-1.5830388"
"New Brunswick",394,"NB394","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0665.html"
"New Brunswick",396,"NB396","N.B. COVID-19 roundup: 5 new cases reported Tuesday, 3 people in intensive care | CBC News"
"New Brunswick",398,"NB398","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0672.html"
"New Brunswick",399,"NB399","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0674.html"
"New Brunswick",471,"NB471","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0680.html"
"New Brunswick",473,"NB473","https://www.cbc.ca/news/canada/new-brunswick/nb-covid-roundup-dec-13-2020-1.5839623"
"New Brunswick",474,"NB474","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0683.html"
"New Brunswick",533,"NB533","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0684.html"
"New Brunswick",534,"NB534","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0688.html"
"New Brunswick",535,"NB535","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0694.html"
"New Brunswick",537,"NB537","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0703.html"
"New Brunswick",539,"NB539","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0708.html"
"New Brunswick",544,"NB544","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0712.html"
"New Brunswick",548,"NB548","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0713.html"
"New Brunswick",549,"NB549","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0715.html"
"New Brunswick",550,"NB550","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0717.html"
"New Brunswick",551,"NB551","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0718.html"
"New Brunswick",552,"NB552","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0719.html"
"New Brunswick",555,"NB555","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0720.html"
"New Brunswick",557,"NB557","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0722.html"
"New Brunswick",561,"NB561","One new case of COVID-19 (gnb.ca)"
"New Brunswick",564,"NB564","https://www2.gnb.ca/content/gnb/en/news/news_release.2020.12.0725.html"
"New Brunswick",565,"NB565","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0001.html"
"New Brunswick",566,"NB566","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0002.html"
"New Brunswick",892,"NB892","Seven new cases of COVID-19 (gnb.ca)"
"New Brunswick",899,"NB899","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0005.html"
"New Brunswick",901,"NB901","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0007.html"
"New Brunswick",903,"NB903","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0010.html"
"New Brunswick",904,"NB904","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0012.html"
"New Brunswick",905,"NB905","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0015.html"
"New Brunswick",907,"NB907","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0016.html"
"New Brunswick",908,"NB908","14 new cases / update on schools in Zone 3 and 5 (gnb.ca)"
"New Brunswick",910,"NB910","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0020.html"
"New Brunswick",912,"NB912","NB1"
"New Brunswick",913,"NB913","NB2"
"New Brunswick",914,"NB914","NB3"
"New Brunswick",915,"NB915","NB4"
"New Brunswick",916,"NB916","NB5"
"New Brunswick",917,"NB917","NB6"
"New Brunswick",918,"NB918","NB7"
"New Brunswick",919,"NB919","NB8"
"New Brunswick",920,"NB920","NB9"
"New Brunswick",921,"NB921","NB10"
"New Brunswick",922,"NB922","NB11"
"New Brunswick",923,"NB923","NB12"
"New Brunswick",924,"NB924","NB13"
"New Brunswick",925,"NB925","NB14"
"New Brunswick",926,"NB926","NB15"
"New Brunswick",927,"NB927","NB16"
"New Brunswick",928,"NB928","NB17"
"New Brunswick",929,"NB929","NB18"
"New Brunswick",930,"NB930","NB19"
"New Brunswick",931,"NB931","NB20"
"New Brunswick",932,"NB932","NB21"
"New Brunswick",933,"NB933","NB22"
"New Brunswick",934,"NB934","NB23"
"New Brunswick",935,"NB935","NB24"
"New Brunswick",936,"NB936","NB25"
"New Brunswick",937,"NB937","NB26"
"New Brunswick",938,"NB938","NB27"
"New Brunswick",939,"NB939","NB28"
"New Brunswick",940,"NB940","NB29"
"New Brunswick",941,"NB941","NB30"
"New Brunswick",942,"NB942","NB31"
"New Brunswick",943,"NB943","NB32"
"New Brunswick",944,"NB944","NB33"
"New Brunswick",945,"NB945","NB34"
"New Brunswick",946,"NB946","NB35"
"New Brunswick",947,"NB947","NB36"
"New Brunswick",948,"NB948","NB37"
"New Brunswick",949,"NB949","NB38"
"New Brunswick",950,"NB950","NB39"
"New Brunswick",951,"NB951","NB40"
"New Brunswick",952,"NB952","NB41"
"New Brunswick",953,"NB953","NB42"
"New Brunswick",954,"NB954","NB43"
"New Brunswick",955,"NB955","NB44"
"New Brunswick",956,"NB956","NB45"
"New Brunswick",957,"NB957","NB46"
"New Brunswick",958,"NB958","NB47"
"New Brunswick",959,"NB959","NB48"
"New Brunswick",960,"NB960","NB49"
"New Brunswick",961,"NB961","NB50"
"New Brunswick",962,"NB962","NB51"
"New Brunswick",963,"NB963","NB52"
"New Brunswick",964,"NB964","NB53"
"New Brunswick",965,"NB965","NB54"
"New Brunswick",966,"NB966","NB55"
"New Brunswick",967,"NB967","NB56"
"New Brunswick",968,"NB968","NB57"
"New Brunswick",969,"NB969","NB58"
"New Brunswick",970,"NB970","NB59"
"New Brunswick",971,"NB971","NB60"
"New Brunswick",972,"NB972","NB61"
"New Brunswick",973,"NB973","NB62"
"New Brunswick",974,"NB974","NB63"
"New Brunswick",975,"NB975","NB64"
"New Brunswick",976,"NB976","NB65"
"New Brunswick",977,"NB977","NB66"
"New Brunswick",978,"NB978","NB67"
"New Brunswick",979,"NB979","NB68"
"New Brunswick",980,"NB980","NB69"
"New Brunswick",981,"NB981","NB70"
"New Brunswick",982,"NB982","NB71"
"New Brunswick",983,"NB983","NB72"
"New Brunswick",984,"NB984","NB73"
"New Brunswick",985,"NB985","NB74"
"New Brunswick",986,"NB986","NB75"
"New Brunswick",987,"NB987","NB76"
"New Brunswick",988,"NB988","NB77"
"New Brunswick",989,"NB989","NB78"
"New Brunswick",990,"NB990","NB79"
"New Brunswick",991,"NB991","NB80"
"New Brunswick",992,"NB992","NB81"
"New Brunswick",993,"NB993","NB82"
"New Brunswick",994,"NB994","NB83"
"New Brunswick",995,"NB995","NB84"
"New Brunswick",996,"NB996","NB85"
"New Brunswick",997,"NB997","NB86"
"New Brunswick",998,"NB998","NB87"
"New Brunswick",999,"NB999","NB88"
"New Brunswick",1000,"NB1000","NB89"
"New Brunswick",1001,"NB1001","NB90"
"New Brunswick",1002,"NB1002","NB91"
"New Brunswick",1003,"NB1003","NB92"
"New Brunswick",1004,"NB1004","NB93"
"New Brunswick",1005,"NB1005","NB94"
"New Brunswick",1006,"NB1006","NB95"
"New Brunswick",1007,"NB1007","NB96"
"New Brunswick",1008,"NB1008","NB97"
"New Brunswick",1009,"NB1009","NB98"
"New Brunswick",1010,"NB1010","NB99"
"New Brunswick",1011,"NB1011","NB100"
"New Brunswick",1012,"NB1012","NB101"
"New Brunswick",1013,"NB1013","NB102"
"New Brunswick",1014,"NB1014","NB103"
"New Brunswick",1015,"NB1015","NB104"
"New Brunswick",1016,"NB1016","NB326"
"New Brunswick",1017,"NB1017","NB355"
"New Brunswick",1018,"NB1018","NB357"
"New Brunswick",1019,"NB1019","NB359"
"New Brunswick",1020,"NB1020","NB362"
"New Brunswick",1021,"NB1021","NB363"
"New Brunswick",1022,"NB1022","NB386"
"New Brunswick",1023,"NB1023","NB389"
"New Brunswick",1024,"NB1024","NB392"
"New Brunswick",1025,"NB1025","NB394"
"New Brunswick",1026,"NB1026","NB396"
"New Brunswick",1027,"NB1027","NB398"
"New Brunswick",1028,"NB1028","NB399"
"New Brunswick",1029,"NB1029","NB471"
"New Brunswick",1030,"NB1030","NB473"
"New Brunswick",1031,"NB1031","NB474"
"New Brunswick",1032,"NB1032","NB533"
"New Brunswick",1033,"NB1033","NB534"
"New Brunswick",1034,"NB1034","NB535"
"New Brunswick",1035,"NB1035","NB537"
"New Brunswick",1036,"NB1036","NB539"
"New Brunswick",1037,"NB1037","NB544"
"New Brunswick",1038,"NB1038","NB548"
"New Brunswick",1039,"NB1039","NB549"
"New Brunswick",1040,"NB1040","NB550"
"New Brunswick",1041,"NB1041","NB551"
"New Brunswick",1042,"NB1042","NB552"
"New Brunswick",1043,"NB1043","NB555"
"New Brunswick",1044,"NB1044","NB557"
"New Brunswick",1045,"NB1045","NB561"
"New Brunswick",1046,"NB1046","NB564"
"New Brunswick",1047,"NB1047","NB565"
"New Brunswick",1048,"NB1048","NB566"
"New Brunswick",1049,"NB1049","NB892"
"New Brunswick",1050,"NB1050","NB899"
"New Brunswick",1051,"NB1051","NB901"
"New Brunswick",1052,"NB1052","NB903"
"New Brunswick",1053,"NB1053","NB904"
"New Brunswick",1054,"NB1054","NB905"
"New Brunswick",1055,"NB1055","NB907"
"New Brunswick",1056,"NB1056","NB908"
"New Brunswick",1057,"NB1057","NB910"
"New Brunswick",1493,"NB1493","Two deaths / 17 new cases / case at New Maryland Elementary School (Zone 3) (gnb.ca)"
"New Brunswick",1495,"NB1495","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0023.html"
"New Brunswick",1496,"NB1496","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0025.html"
"New Brunswick",1497,"NB1497","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0027.html"
"New Brunswick",1499,"NB1499","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0030.html"
"New Brunswick",1500,"NB1500","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0032.html"
"New Brunswick",1502,"NB1502","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0034.html"
"New Brunswick",1504,"NB1504","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0039.html"
"New Brunswick",1505,"NB1505","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0041.html"
"New Brunswick",1507,"NB1507","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0046.html"
"New Brunswick",1508,"NB1508","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0049.html"
"New Brunswick",1509,"NB1509","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0050.html"
"New Brunswick",1511,"NB1511","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0051.html"
"New Brunswick",1512,"NB1512","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0056.html"
"New Brunswick",1513,"NB1513","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0059.html"
"New Brunswick",1516,"NB1516","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0068.html"
"New Brunswick",1519,"NB1519","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0069.html"
"New Brunswick",1520,"NB1520","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0070.html"
"New Brunswick",1522,"NB1522","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0073.html"
"New Brunswick",1523,"NB1523","U.K. variant identified in New Brunswick / 25 new cases / outbreaks in Zone 4 (gnb.ca)"
"New Brunswick",1526,"NB1526","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0077.html"
"New Brunswick",1528,"NB1528","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0079.html"
"New Brunswick",1530,"NB1530","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0080.html"
"New Brunswick",1532,"NB1532","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0081.html"
"New Brunswick",1534,"NB1534","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0083.html"
"New Brunswick",1536,"NB1536","Zone 1 moving to Orange level and Zone 4 moving to Red level at midnight tonight / two new cases (gnb.ca)"
"New Brunswick",1538,"NB1538","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0091.html"
"New Brunswick",1541,"NB1541","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0093.html"
"New Brunswick",1543,"NB1543","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0097.html"
"New Brunswick",1547,"NB1547","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0103.html"
"New Brunswick",1549,"NB1549","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0104.html"
"New Brunswick",1550,"NB1550","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0105.html"
"New Brunswick",1551,"NB1551","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0106.html"
"New Brunswick",1552,"NB1552","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0111.html"
"New Brunswick",1553,"NB1553","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0114.html"
"New Brunswick",1554,"NB1554","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0117.html"
"New Brunswick",1556,"NB1556","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0123.html"
"New Brunswick",1559,"NB1559","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0124.html"
"New Brunswick",1560,"NB1560","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0125.html"
"New Brunswick",1561,"NB1561","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0128.html"
"New Brunswick",1566,"NB1566","Two new cases (gnb.ca)"
"New Brunswick",1568,"NB1568","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0144.html"
"New Brunswick",1571,"NB1571","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0148.html"
"New Brunswick",1573,"NB1573","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.02.0149.html"
"New Brunswick",1575,"NB1575","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0153.html"
"New Brunswick",1576,"NB1576","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0156.html"
"New Brunswick",1577,"NB1577","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0161.html"
"New Brunswick",1579,"NB1579","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0165.html"
"New Brunswick",1580,"NB1580","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0169.html"
"New Brunswick",1582,"NB1582","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0170.html"
"New Brunswick",1583,"NB1583","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0171.html"
"New Brunswick",1585,"NB1585","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0174.html"
"New Brunswick",1589,"NB1589","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0187.html"
"New Brunswick",1591,"NB1591","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0194.html"
"New Brunswick",1594,"NB1594","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0197.html"
"New Brunswick",1595,"NB1595","One new case (gnb.ca)"
"New Brunswick",1596,"NB1596","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0201.html"
"New Brunswick",1598,"NB1598","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0208.html"
"New Brunswick",1599,"NB1599","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0212.html"
"New Brunswick",1601,"NB1601","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0219.html"
"New Brunswick",1602,"NB1602","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0222.html"
"New Brunswick",1605,"NB1605","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0223.html"
"New Brunswick",1606,"NB1606","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0224.html"
"New Brunswick",1670,"NB1670","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0227.html"
"New Brunswick",1672,"NB1672","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0230.html"
"New Brunswick",1673,"NB1673","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0235.html"
"New Brunswick",1674,"NB1674","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0237.html"
"New Brunswick",1676,"NB1676","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0239.html"
"New Brunswick",1677,"NB1677","https://www2.gnb.ca/content/gnb/en/news/news_release.2021.03.0241.html"
