"province","date_report","cases","cumulative_cases"
"NWT","13-09-2020",0,5
"NWT","14-09-2020",0,5
"NWT","15-09-2020",0,5
"NWT","16-09-2020",0,5
"NWT","17-09-2020",0,5
"NWT","18-09-2020",0,5
"NWT","19-09-2020",0,5
"NWT","20-09-2020",0,5
"NWT","21-09-2020",0,5
"NWT","22-09-2020",0,5
"NWT","23-09-2020",0,5
"NWT","24-09-2020",0,5
"NWT","25-09-2020",0,5
"NWT","26-09-2020",0,5
"NWT","27-09-2020",0,5
"NWT","28-09-2020",0,5
"NWT","29-09-2020",0,5
"Ontario","25-01-2020",1,1
"Ontario","26-01-2020",0,1
"Ontario","27-01-2020",1,2
"Ontario","28-01-2020",0,2
"Ontario","29-01-2020",0,2
"Ontario","30-01-2020",0,2
"Ontario","31-01-2020",1,3
"Ontario","01-02-2020",0,3
"Ontario","02-02-2020",0,3
"Ontario","03-02-2020",0,3
"Ontario","04-02-2020",0,3
"Ontario","05-02-2020",0,3
"Ontario","06-02-2020",0,3
"Ontario","07-02-2020",0,3
"Ontario","08-02-2020",0,3
"Ontario","09-02-2020",0,3
"Ontario","10-02-2020",0,3
"Ontario","11-02-2020",0,3
"Ontario","12-02-2020",0,3
"Ontario","13-02-2020",0,3
"Ontario","14-02-2020",0,3
"Ontario","15-02-2020",0,3
"Ontario","16-02-2020",0,3
"Ontario","17-02-2020",0,3
"Ontario","18-02-2020",0,3
"Ontario","19-02-2020",0,3
"Ontario","20-02-2020",0,3
"Ontario","21-02-2020",0,3
"Ontario","22-02-2020",0,3
"Ontario","23-02-2020",1,4
"Ontario","24-02-2020",0,4
"Ontario","25-02-2020",0,4
"Ontario","26-02-2020",1,5
"Ontario","27-02-2020",1,6
"Ontario","28-02-2020",2,8
"Ontario","29-02-2020",3,11
"Ontario","01-03-2020",4,15
"Ontario","02-03-2020",0,15
"Ontario","03-03-2020",5,20
"Ontario","04-03-2020",0,20
"Ontario","05-03-2020",2,22
"Ontario","06-03-2020",6,28
"Ontario","07-03-2020",0,28
"Ontario","08-03-2020",4,32
"Ontario","09-03-2020",3,35
"Ontario","10-03-2020",2,37
"Ontario","11-03-2020",5,42
"Ontario","12-03-2020",17,59
"Ontario","13-03-2020",20,79
"Ontario","14-03-2020",24,103
"Ontario","15-03-2020",42,145
"Ontario","16-03-2020",32,177
"Ontario","17-03-2020",12,189
"Ontario","18-03-2020",25,214
"Ontario","19-03-2020",44,258
"Ontario","20-03-2020",60,318
"Ontario","21-03-2020",59,377
"Ontario","22-03-2020",48,425
"Ontario","23-03-2020",78,503
"Ontario","24-03-2020",85,588
"Ontario","25-03-2020",99,687
"Ontario","26-03-2020",170,857
"Ontario","27-03-2020",135,992
"Ontario","28-03-2020",151,1143
"Ontario","29-03-2020",211,1354
"Ontario","30-03-2020",350,1704
"Ontario","31-03-2020",260,1964
"Ontario","01-04-2020",885,2849
"Ontario","02-04-2020",437,3286
"Ontario","03-04-2020",398,3684
"Ontario","04-04-2020",335,4019
"Ontario","05-04-2020",420,4439
"Ontario","06-04-2020",404,4843
"Ontario","07-04-2020",546,5389
"Ontario","08-04-2020",447,5836
"Ontario","09-04-2020",559,6395
"Ontario","10-04-2020",407,6802
"Ontario","11-04-2020",489,7291
"Ontario","12-04-2020",433,7724
"Ontario","13-04-2020",494,8218
"Ontario","14-04-2020",560,8778
"Ontario","15-04-2020",522,9300
"Ontario","16-04-2020",519,9819
"Ontario","17-04-2020",626,10445
"Ontario","18-04-2020",561,11006
"Ontario","19-04-2020",531,11537
"Ontario","20-04-2020",675,12212
"Ontario","21-04-2020",492,12704
"Ontario","22-04-2020",712,13416
"Ontario","23-04-2020",577,13993
"Ontario","24-04-2020",490,14483
"Ontario","25-04-2020",428,14911
"Ontario","26-04-2020",487,15398
"Ontario","27-04-2020",456,15854
"Ontario","28-04-2020",458,16312
"Ontario","29-04-2020",463,16775
"Ontario","30-04-2020",391,17166
"Ontario","01-05-2020",552,17718
"Ontario","02-05-2020",438,18156
"Ontario","03-05-2020",243,18399
"Ontario","04-05-2020",549,18948
"Ontario","05-05-2020",380,19328
"Ontario","06-05-2020",449,19777
"Ontario","07-05-2020",481,20258
"Ontario","08-05-2020",430,20688
"Ontario","09-05-2020",320,21008
"Ontario","10-05-2020",315,21323
"Ontario","11-05-2020",362,21685
"Ontario","12-05-2020",344,22029
"Ontario","13-05-2020",357,22386
"Ontario","14-05-2020",359,22745
"Ontario","15-05-2020",393,23138
"Ontario","16-05-2020",373,23511
"Ontario","17-05-2020",330,23841
"Ontario","18-05-2020",308,24149
"Ontario","19-05-2020",502,24651
"Ontario","20-05-2020",439,25090
"Ontario","21-05-2020",404,25494
"Ontario","22-05-2020",497,25991
"Ontario","23-05-2020",470,26461
"Ontario","24-05-2020",338,26799
"Ontario","25-05-2020",419,27218
"Ontario","26-05-2020",326,27544
"Ontario","27-05-2020",318,27862
"Ontario","28-05-2020",383,28245
"Ontario","29-05-2020",371,28616
"Ontario","30-05-2020",327,28943
"Ontario","31-05-2020",372,29315
"Ontario","01-06-2020",464,29779
"Ontario","02-06-2020",413,30192
"Ontario","03-06-2020",352,30544
"Ontario","04-06-2020",343,30887
"Ontario","05-06-2020",416,31303
"Ontario","06-06-2020",251,31554
"Ontario","07-06-2020",473,32027
"Ontario","08-06-2020",312,32339
"Ontario","09-06-2020",279,32618
"Ontario","10-06-2020",259,32877
"Ontario","11-06-2020",237,33114
"Ontario","12-06-2020",212,33326
"Ontario","13-06-2020",246,33572
"Ontario","14-06-2020",175,33747
"Ontario","15-06-2020",207,33954
"Ontario","16-06-2020",190,34144
"Ontario","17-06-2020",196,34340
"Ontario","18-06-2020",188,34528
"Ontario","19-06-2020",209,34737
"Ontario","20-06-2020",181,34918
"Ontario","21-06-2020",157,35075
"Ontario","22-06-2020",224,35299
"Ontario","23-06-2020",238,35537
"Ontario","24-06-2020",201,35738
"Ontario","25-06-2020",178,35916
"Ontario","26-06-2020",115,36031
"Ontario","27-06-2020",164,36195
"Ontario","28-06-2020",252,36447
"Ontario","29-06-2020",238,36685
"Ontario","30-06-2020",151,36836
"Ontario","01-07-2020",124,36960
"Ontario","02-07-2020",159,37119
"Ontario","03-07-2020",165,37284
"Ontario","04-07-2020",116,37400
"Ontario","05-07-2020",124,37524
"Ontario","06-07-2020",184,37708
"Ontario","07-07-2020",84,37792
"Ontario","08-07-2020",164,37956
"Ontario","09-07-2020",121,38077
"Ontario","10-07-2020",119,38196
"Ontario","11-07-2020",81,38277
"Ontario","12-07-2020",66,38343
"Ontario","13-07-2020",256,38599
"Ontario","14-07-2020",83,38682
"Ontario","15-07-2020",104,38786
"Ontario","16-07-2020",121,38907
"Ontario","17-07-2020",143,39050
"Ontario","18-07-2020",199,39249
"Ontario","19-07-2020",147,39396
"Ontario","20-07-2020",154,39550
"Ontario","21-07-2020",187,39737
"Ontario","22-07-2020",136,39873
"Ontario","23-07-2020",143,40016
"Ontario","24-07-2020",208,40224
"Ontario","25-07-2020",128,40352
"Ontario","26-07-2020",104,40456
"Ontario","27-07-2020",150,40606
"Ontario","28-07-2020",124,40730
"Ontario","29-07-2020",93,40823
"Ontario","30-07-2020",102,40925
"Ontario","31-07-2020",118,41043
"Ontario","01-08-2020",109,41152
"Ontario","02-08-2020",74,41226
"Ontario","03-08-2020",70,41296
"Ontario","04-08-2020",126,41422
"Ontario","05-08-2020",75,41497
"Ontario","06-08-2020",86,41583
"Ontario","07-08-2020",91,41674
"Ontario","08-08-2020",77,41751
"Ontario","09-08-2020",59,41810
"Ontario","10-08-2020",135,41945
"Ontario","11-08-2020",91,42036
"Ontario","12-08-2020",73,42109
"Ontario","13-08-2020",72,42181
"Ontario","14-08-2020",103,42284
"Ontario","15-08-2020",82,42366
"Ontario","16-08-2020",48,42414
"Ontario","17-08-2020",131,42545
"Ontario","18-08-2020",117,42662
"Ontario","19-08-2020",91,42753
"Ontario","20-08-2020",97,42850
"Ontario","21-08-2020",142,42992
"Ontario","22-08-2020",78,43070
"Ontario","23-08-2020",92,43162
"Ontario","24-08-2020",157,43319
"Ontario","25-08-2020",86,43405
"Ontario","26-08-2020",125,43530
"Ontario","27-08-2020",138,43668
"Ontario","28-08-2020",116,43784
"Ontario","29-08-2020",114,43898
"Ontario","30-08-2020",88,43986
"Ontario","31-08-2020",156,44142
"Ontario","01-09-2020",135,44277
"Ontario","02-09-2020",140,44417
"Ontario","03-09-2020",149,44566
"Ontario","04-09-2020",127,44693
"Ontario","05-09-2020",157,44850
"Ontario","06-09-2020",126,44976
"Ontario","07-09-2020",184,45160
"Ontario","08-09-2020",243,45403
"Ontario","09-09-2020",185,45588
"Ontario","10-09-2020",163,45751
"Ontario","11-09-2020",236,45987
"Ontario","12-09-2020",183,46170
"Ontario","13-09-2020",223,46393
"Ontario","14-09-2020",377,46770
"Ontario","15-09-2020",255,47025
"Ontario","16-09-2020",326,47351
"Ontario","17-09-2020",339,47690
"Ontario","18-09-2020",399,48089
"Ontario","19-09-2020",380,48469
"Ontario","20-09-2020",290,48759
"Ontario","21-09-2020",514,49273
"Ontario","22-09-2020",519,49792
"Ontario","23-09-2020",344,50136
"Ontario","24-09-2020",394,50530
"Ontario","25-09-2020",498,51028
"Ontario","26-09-2020",464,51492
"Ontario","27-09-2020",448,51940
"Ontario","28-09-2020",768,52708
"Ontario","29-09-2020",563,53271
"PEI","25-01-2020",0,0
"PEI","26-01-2020",0,0
"PEI","27-01-2020",0,0
"PEI","28-01-2020",0,0
"PEI","29-01-2020",0,0
"PEI","30-01-2020",0,0
"PEI","31-01-2020",0,0
"PEI","01-02-2020",0,0
"PEI","02-02-2020",0,0
"PEI","03-02-2020",0,0
"PEI","04-02-2020",0,0
"PEI","05-02-2020",0,0
"PEI","06-02-2020",0,0
"PEI","07-02-2020",0,0
"PEI","08-02-2020",0,0
"PEI","09-02-2020",0,0
"PEI","10-02-2020",0,0
"PEI","11-02-2020",0,0
"PEI","12-02-2020",0,0
"PEI","13-02-2020",0,0
"PEI","14-02-2020",0,0
"PEI","15-02-2020",0,0
"PEI","16-02-2020",0,0
"PEI","17-02-2020",0,0
"PEI","18-02-2020",0,0
"PEI","19-02-2020",0,0
"PEI","20-02-2020",0,0
"PEI","21-02-2020",0,0
"PEI","22-02-2020",0,0
"PEI","23-02-2020",0,0
"PEI","24-02-2020",0,0
"PEI","25-02-2020",0,0
"PEI","26-02-2020",0,0
"PEI","27-02-2020",0,0
"PEI","28-02-2020",0,0
"PEI","29-02-2020",0,0
"PEI","01-03-2020",0,0
"PEI","02-03-2020",0,0
"PEI","03-03-2020",0,0
"PEI","04-03-2020",0,0
"PEI","05-03-2020",0,0
"PEI","06-03-2020",0,0
"PEI","07-03-2020",0,0
"PEI","08-03-2020",0,0
"PEI","09-03-2020",0,0
"PEI","10-03-2020",0,0
"PEI","11-03-2020",0,0
"PEI","12-03-2020",0,0
"PEI","13-03-2020",0,0
"PEI","14-03-2020",1,1
"PEI","15-03-2020",0,1
"PEI","16-03-2020",0,1
"PEI","17-03-2020",0,1
"PEI","18-03-2020",0,1
"PEI","19-03-2020",1,2
"PEI","20-03-2020",0,2
"PEI","21-03-2020",0,2
"PEI","22-03-2020",1,3
"PEI","23-03-2020",0,3
"PEI","24-03-2020",0,3
"PEI","25-03-2020",2,5
"PEI","26-03-2020",4,9
"PEI","27-03-2020",2,11
"PEI","28-03-2020",0,11
"PEI","29-03-2020",0,11
"PEI","30-03-2020",7,18
"PEI","31-03-2020",3,21
"PEI","01-04-2020",0,21
"PEI","02-04-2020",1,22
"PEI","03-04-2020",0,22
"PEI","04-04-2020",0,22
"PEI","05-04-2020",0,22
"PEI","06-04-2020",0,22
"PEI","07-04-2020",0,22
"PEI","08-04-2020",3,25
"PEI","09-04-2020",0,25
"PEI","10-04-2020",0,25
"PEI","11-04-2020",0,25
"PEI","12-04-2020",0,25
"PEI","13-04-2020",0,25
"PEI","14-04-2020",0,25
"PEI","15-04-2020",1,26
"PEI","16-04-2020",0,26
"PEI","17-04-2020",0,26
"PEI","18-04-2020",0,26
"PEI","19-04-2020",0,26
"PEI","20-04-2020",0,26
"PEI","21-04-2020",0,26
"PEI","22-04-2020",0,26
"PEI","23-04-2020",0,26
"PEI","24-04-2020",0,26
"PEI","25-04-2020",0,26
"PEI","26-04-2020",0,26
"PEI","27-04-2020",0,26
"PEI","28-04-2020",1,27
"PEI","29-04-2020",0,27
"PEI","30-04-2020",0,27
"PEI","01-05-2020",0,27
"PEI","02-05-2020",0,27
"PEI","03-05-2020",0,27
"PEI","04-05-2020",0,27
"PEI","05-05-2020",0,27
"PEI","06-05-2020",0,27
"PEI","07-05-2020",0,27
"PEI","08-05-2020",0,27
"PEI","09-05-2020",0,27
"PEI","10-05-2020",0,27
"PEI","11-05-2020",0,27
"PEI","12-05-2020",0,27
"PEI","13-05-2020",0,27
"PEI","14-05-2020",0,27
"PEI","15-05-2020",0,27
"PEI","16-05-2020",0,27
"PEI","17-05-2020",0,27
"PEI","18-05-2020",0,27
"PEI","19-05-2020",0,27
"PEI","20-05-2020",0,27
"PEI","21-05-2020",0,27
"PEI","22-05-2020",0,27
"PEI","23-05-2020",0,27
"PEI","24-05-2020",0,27
"PEI","25-05-2020",0,27
"PEI","26-05-2020",0,27
"PEI","27-05-2020",0,27
"PEI","28-05-2020",0,27
"PEI","29-05-2020",0,27
"PEI","30-05-2020",0,27
"PEI","31-05-2020",0,27
"PEI","01-06-2020",0,27
"PEI","02-06-2020",0,27
"PEI","03-06-2020",0,27
"PEI","04-06-2020",0,27
"PEI","05-06-2020",0,27
"PEI","06-06-2020",0,27
"PEI","07-06-2020",0,27
"PEI","08-06-2020",0,27
"PEI","09-06-2020",0,27
"PEI","10-06-2020",0,27
"PEI","11-06-2020",0,27
"PEI","12-06-2020",0,27
"PEI","13-06-2020",0,27
"PEI","14-06-2020",0,27
"PEI","15-06-2020",0,27
"PEI","16-06-2020",0,27
"PEI","17-06-2020",0,27
"PEI","18-06-2020",0,27
"PEI","19-06-2020",0,27
"PEI","20-06-2020",0,27
"PEI","21-06-2020",0,27
"PEI","22-06-2020",0,27
"PEI","23-06-2020",0,27
"PEI","24-06-2020",0,27
"PEI","25-06-2020",0,27
"PEI","26-06-2020",0,27
"PEI","27-06-2020",0,27
"PEI","28-06-2020",0,27
"PEI","29-06-2020",0,27
"PEI","30-06-2020",0,27
"PEI","01-07-2020",0,27
"PEI","02-07-2020",0,27
"PEI","03-07-2020",0,27
"PEI","04-07-2020",3,30
"PEI","05-07-2020",2,32
"PEI","06-07-2020",0,32
"PEI","07-07-2020",0,32
"PEI","08-07-2020",0,32
"PEI","09-07-2020",1,33
"PEI","10-07-2020",0,33
"PEI","11-07-2020",0,33
"PEI","12-07-2020",1,34
"PEI","13-07-2020",1,35
"PEI","14-07-2020",1,36
"PEI","15-07-2020",0,36
"PEI","16-07-2020",0,36
"PEI","17-07-2020",0,36
"PEI","18-07-2020",0,36
"PEI","19-07-2020",0,36
"PEI","20-07-2020",0,36
"PEI","21-07-2020",0,36
"PEI","22-07-2020",0,36
"PEI","23-07-2020",0,36
"PEI","24-07-2020",0,36
"PEI","25-07-2020",0,36
"PEI","26-07-2020",0,36
"PEI","27-07-2020",0,36
"PEI","28-07-2020",0,36
"PEI","29-07-2020",0,36
"PEI","30-07-2020",0,36
"PEI","31-07-2020",0,36
"PEI","01-08-2020",0,36
"PEI","02-08-2020",0,36
"PEI","03-08-2020",0,36
"PEI","04-08-2020",0,36
"PEI","05-08-2020",0,36
"PEI","06-08-2020",0,36
"PEI","07-08-2020",0,36
"PEI","08-08-2020",0,36
"PEI","09-08-2020",0,36
"PEI","10-08-2020",0,36
"PEI","11-08-2020",0,36
"PEI","12-08-2020",5,41
"PEI","13-08-2020",0,41
"PEI","14-08-2020",0,41
"PEI","15-08-2020",0,41
"PEI","16-08-2020",0,41
"PEI","17-08-2020",0,41
"PEI","18-08-2020",3,44
"PEI","19-08-2020",0,44
"PEI","20-08-2020",0,44
"PEI","21-08-2020",0,44
"PEI","22-08-2020",0,44
"PEI","23-08-2020",0,44
"PEI","24-08-2020",0,44
"PEI","25-08-2020",0,44
"PEI","26-08-2020",0,44
"PEI","27-08-2020",0,44
"PEI","28-08-2020",0,44
"PEI","29-08-2020",0,44
"PEI","30-08-2020",0,44
"PEI","31-08-2020",0,44
"PEI","01-09-2020",0,44
"PEI","02-09-2020",0,44
"PEI","03-09-2020",2,46
"PEI","04-09-2020",1,47
"PEI","05-09-2020",0,47
"PEI","06-09-2020",0,47
"PEI","07-09-2020",4,51
"PEI","08-09-2020",2,53
"PEI","09-09-2020",2,55
"PEI","10-09-2020",0,55
"PEI","11-09-2020",0,55
"PEI","12-09-2020",0,55
"PEI","13-09-2020",0,55
"PEI","14-09-2020",0,55
"PEI","15-09-2020",2,57
"PEI","16-09-2020",0,57
"PEI","17-09-2020",0,57
"PEI","18-09-2020",0,57
"PEI","19-09-2020",0,57
"PEI","20-09-2020",0,57
"PEI","21-09-2020",0,57
"PEI","22-09-2020",0,57
"PEI","23-09-2020",1,58
"PEI","24-09-2020",0,58
"PEI","25-09-2020",0,58
"PEI","26-09-2020",0,58
"PEI","27-09-2020",0,58
"PEI","28-09-2020",0,58
"PEI","29-09-2020",1,59
"Quebec","25-01-2020",0,0
"Quebec","26-01-2020",0,0
"Quebec","27-01-2020",0,0
"Quebec","28-01-2020",0,0
"Quebec","29-01-2020",0,0
"Quebec","30-01-2020",0,0
"Quebec","31-01-2020",0,0
"Quebec","01-02-2020",0,0
"Quebec","02-02-2020",0,0
"Quebec","03-02-2020",0,0
"Quebec","04-02-2020",0,0
"Quebec","05-02-2020",0,0
"Quebec","06-02-2020",0,0
"Quebec","07-02-2020",0,0
"Quebec","08-02-2020",0,0
"Quebec","09-02-2020",0,0
"Quebec","10-02-2020",0,0
"Quebec","11-02-2020",0,0
"Quebec","12-02-2020",0,0
"Quebec","13-02-2020",0,0
"Quebec","14-02-2020",0,0
"Quebec","15-02-2020",0,0
"Quebec","16-02-2020",0,0
"Quebec","17-02-2020",0,0
"Quebec","18-02-2020",0,0
"Quebec","19-02-2020",0,0
"Quebec","20-02-2020",0,0
"Quebec","21-02-2020",0,0
"Quebec","22-02-2020",0,0
"Quebec","23-02-2020",0,0
"Quebec","24-02-2020",0,0
"Quebec","25-02-2020",0,0
"Quebec","26-02-2020",0,0
"Quebec","27-02-2020",1,1
"Quebec","28-02-2020",0,1
"Quebec","29-02-2020",0,1
"Quebec","01-03-2020",0,1
"Quebec","02-03-2020",0,1
"Quebec","03-03-2020",0,1
"Quebec","04-03-2020",0,1
"Quebec","05-03-2020",1,2
"Quebec","06-03-2020",1,3
"Quebec","07-03-2020",0,3
"Quebec","08-03-2020",1,4
"Quebec","09-03-2020",1,5
"Quebec","10-03-2020",0,5
"Quebec","11-03-2020",3,8
"Quebec","12-03-2020",9,17
"Quebec","13-03-2020",0,17
"Quebec","14-03-2020",7,24
"Quebec","15-03-2020",15,39
"Quebec","16-03-2020",11,50
"Quebec","17-03-2020",24,74
"Quebec","18-03-2020",20,94
"Quebec","19-03-2020",27,121
"Quebec","20-03-2020",18,139
"Quebec","21-03-2020",42,181
"Quebec","22-03-2020",38,219
"Quebec","23-03-2020",409,628
"Quebec","24-03-2020",412,1040
"Quebec","25-03-2020",299,1339
"Quebec","26-03-2020",290,1629
"Quebec","27-03-2020",392,2021
"Quebec","28-03-2020",477,2498
"Quebec","29-03-2020",342,2840
"Quebec","30-03-2020",590,3430
"Quebec","31-03-2020",732,4162
"Quebec","01-04-2020",449,4611
"Quebec","02-04-2020",907,5518
"Quebec","03-04-2020",583,6101
"Quebec","04-04-2020",896,6997
"Quebec","05-04-2020",947,7944
"Quebec","06-04-2020",636,8580
"Quebec","07-04-2020",760,9340
"Quebec","08-04-2020",691,10031
"Quebec","09-04-2020",881,10912
"Quebec","10-04-2020",765,11677
"Quebec","11-04-2020",615,12292
"Quebec","12-04-2020",554,12846
"Quebec","13-04-2020",711,13557
"Quebec","14-04-2020",691,14248
"Quebec","15-04-2020",612,14860
"Quebec","16-04-2020",997,15857
"Quebec","17-04-2020",941,16798
"Quebec","18-04-2020",722,17520
"Quebec","19-04-2020",834,18354
"Quebec","20-04-2020",961,19315
"Quebec","21-04-2020",806,20121
"Quebec","22-04-2020",838,20959
"Quebec","23-04-2020",873,21832
"Quebec","24-04-2020",774,22606
"Quebec","25-04-2020",653,23259
"Quebec","26-04-2020",840,24099
"Quebec","27-04-2020",870,24969
"Quebec","28-04-2020",777,25746
"Quebec","29-04-2020",843,26589
"Quebec","30-04-2020",948,27537
"Quebec","01-05-2020",1110,28647
"Quebec","02-05-2020",1008,29655
"Quebec","03-05-2020",2203,31858
"Quebec","04-05-2020",759,32617
"Quebec","05-05-2020",795,33412
"Quebec","06-05-2020",910,34322
"Quebec","07-05-2020",915,35237
"Quebec","08-05-2020",913,36150
"Quebec","09-05-2020",836,36986
"Quebec","10-05-2020",735,37721
"Quebec","11-05-2020",748,38469
"Quebec","12-05-2020",756,39225
"Quebec","13-05-2020",705,39930
"Quebec","14-05-2020",793,40723
"Quebec","15-05-2020",697,41420
"Quebec","16-05-2020",763,42183
"Quebec","17-05-2020",735,42918
"Quebec","18-05-2020",709,43627
"Quebec","19-05-2020",570,44197
"Quebec","20-05-2020",578,44775
"Quebec","21-05-2020",720,45495
"Quebec","22-05-2020",645,46140
"Quebec","23-05-2020",698,46838
"Quebec","24-05-2020",573,47411
"Quebec","25-05-2020",573,47984
"Quebec","26-05-2020",614,48598
"Quebec","27-05-2020",539,49137
"Quebec","28-05-2020",564,49701
"Quebec","29-05-2020",529,50230
"Quebec","30-05-2020",419,50649
"Quebec","31-05-2020",410,51059
"Quebec","01-06-2020",294,51353
"Quebec","02-06-2020",237,51590
"Quebec","03-06-2020",292,51882
"Quebec","04-06-2020",259,52141
"Quebec","05-06-2020",255,52396
"Quebec","06-06-2020",227,52623
"Quebec","07-06-2020",225,52848
"Quebec","08-06-2020",198,53046
"Quebec","09-06-2020",139,53185
"Quebec","10-06-2020",156,53341
"Quebec","11-06-2020",144,53485
"Quebec","12-06-2020",181,53666
"Quebec","13-06-2020",158,53824
"Quebec","14-06-2020",128,53952
"Quebec","15-06-2020",101,54053
"Quebec","16-06-2020",93,54146
"Quebec","17-06-2020",117,54263
"Quebec","18-06-2020",120,54383
"Quebec","19-06-2020",167,54550
"Quebec","20-06-2020",124,54674
"Quebec","21-06-2020",91,54765
"Quebec","22-06-2020",69,54834
"Quebec","23-06-2020",49,54883
"Quebec","24-06-2020",54,54937
"Quebec","25-06-2020",142,55079
"Quebec","26-06-2020",0,55079
"Quebec","27-06-2020",0,55079
"Quebec","28-06-2020",0,55079
"Quebec","29-06-2020",311,55390
"Quebec","30-06-2020",68,55458
"Quebec","01-07-2020",66,55524
"Quebec","02-07-2020",69,55593
"Quebec","03-07-2020",89,55682
"Quebec","04-07-2020",102,55784
"Quebec","05-07-2020",79,55863
"Quebec","06-07-2020",74,55937
"Quebec","07-07-2020",60,55997
"Quebec","08-07-2020",82,56079
"Quebec","09-07-2020",137,56216
"Quebec","10-07-2020",100,56316
"Quebec","11-07-2020",91,56407
"Quebec","12-07-2020",114,56521
"Quebec","13-07-2020",100,56621
"Quebec","14-07-2020",109,56730
"Quebec","15-07-2020",129,56859
"Quebec","16-07-2020",142,57001
"Quebec","17-07-2020",141,57142
"Quebec","18-07-2020",158,57300
"Quebec","19-07-2020",166,57466
"Quebec","20-07-2020",150,57616
"Quebec","21-07-2020",180,57796
"Quebec","22-07-2020",142,57938
"Quebec","23-07-2020",142,58080
"Quebec","24-07-2020",163,58243
"Quebec","25-07-2020",171,58414
"Quebec","26-07-2020",169,58583
"Quebec","27-07-2020",145,58728
"Quebec","28-07-2020",169,58897
"Quebec","29-07-2020",176,59073
"Quebec","30-07-2020",58,59131
"Quebec","31-07-2020",181,59312
"Quebec","01-08-2020",146,59458
"Quebec","02-08-2020",141,59599
"Quebec","03-08-2020",123,59722
"Quebec","04-08-2020",123,59845
"Quebec","05-08-2020",155,60000
"Quebec","06-08-2020",133,60133
"Quebec","07-08-2020",108,60241
"Quebec","08-08-2020",126,60367
"Quebec","09-08-2020",104,60471
"Quebec","10-08-2020",156,60627
"Quebec","11-08-2020",91,60718
"Quebec","12-08-2020",95,60813
"Quebec","13-08-2020",104,60917
"Quebec","14-08-2020",87,61004
"Quebec","15-08-2020",80,61084
"Quebec","16-08-2020",67,61151
"Quebec","17-08-2020",55,61206
"Quebec","18-08-2020",46,61252
"Quebec","19-08-2020",64,61316
"Quebec","20-08-2020",86,61402
"Quebec","21-08-2020",93,61495
"Quebec","22-08-2020",104,61599
"Quebec","23-08-2020",74,61673
"Quebec","24-08-2020",68,61741
"Quebec","25-08-2020",62,61803
"Quebec","26-08-2020",142,61945
"Quebec","27-08-2020",111,62056
"Quebec","28-08-2020",68,62124
"Quebec","29-08-2020",108,62232
"Quebec","30-08-2020",120,62352
"Quebec","31-08-2020",140,62492
"Quebec","01-09-2020",122,62614
"Quebec","02-09-2020",132,62746
"Quebec","03-09-2020",187,62933
"Quebec","04-09-2020",184,63117
"Quebec","05-09-2020",175,63292
"Quebec","06-09-2020",205,63497
"Quebec","07-09-2020",216,63713
"Quebec","08-09-2020",163,63876
"Quebec","09-09-2020",180,64056
"Quebec","10-09-2020",188,64244
"Quebec","11-09-2020",219,64463
"Quebec","12-09-2020",244,64707
"Quebec","13-09-2020",279,64986
"Quebec","14-09-2020",276,65262
"Quebec","15-09-2020",292,65554
"Quebec","16-09-2020",303,65857
"Quebec","17-09-2020",499,66356
"Quebec","18-09-2020",297,66653
"Quebec","19-09-2020",427,67080
"Quebec","20-09-2020",462,67542
"Quebec","21-09-2020",586,68128
"Quebec","22-09-2020",489,68617
"Quebec","23-09-2020",471,69088
"Quebec","24-09-2020",582,69670
"Quebec","25-09-2020",637,70307
"Quebec","26-09-2020",698,71005
"Quebec","27-09-2020",896,71901
"Quebec","28-09-2020",750,72651
"Quebec","29-09-2020",799,73450
"Repatriated","25-01-2020",0,0
"Repatriated","26-01-2020",0,0
"Repatriated","27-01-2020",0,0
"Repatriated","28-01-2020",0,0
"Repatriated","29-01-2020",0,0
"Repatriated","30-01-2020",0,0
"Repatriated","31-01-2020",0,0
"Repatriated","01-02-2020",0,0
"Repatriated","02-02-2020",0,0
"Repatriated","03-02-2020",0,0
"Repatriated","04-02-2020",0,0
"Repatriated","05-02-2020",0,0
"Repatriated","06-02-2020",0,0
"Repatriated","07-02-2020",0,0
"Repatriated","08-02-2020",0,0
"Repatriated","09-02-2020",0,0
"Repatriated","10-02-2020",0,0
"Repatriated","11-02-2020",0,0
"Repatriated","12-02-2020",0,0
"Repatriated","13-02-2020",0,0
"Repatriated","14-02-2020",0,0
"Repatriated","15-02-2020",0,0
"Repatriated","16-02-2020",0,0
"Repatriated","17-02-2020",0,0
"Repatriated","18-02-2020",0,0
"Repatriated","19-02-2020",0,0
"Repatriated","20-02-2020",0,0
"Repatriated","21-02-2020",0,0
"Repatriated","22-02-2020",0,0
"Repatriated","23-02-2020",0,0
"Repatriated","24-02-2020",0,0
"Repatriated","25-02-2020",0,0
"Repatriated","26-02-2020",0,0
"Repatriated","27-02-2020",0,0
"Repatriated","28-02-2020",0,0
"Repatriated","29-02-2020",0,0
"Repatriated","01-03-2020",0,0
"Repatriated","02-03-2020",0,0
"Repatriated","03-03-2020",0,0
"Repatriated","04-03-2020",0,0
"Repatriated","05-03-2020",0,0
"Repatriated","06-03-2020",0,0
"Repatriated","07-03-2020",0,0
"Repatriated","08-03-2020",0,0
"Repatriated","09-03-2020",0,0
"Repatriated","10-03-2020",0,0
"Repatriated","11-03-2020",1,1
"Repatriated","12-03-2020",0,1
