"province","health_region","date_death_report","deaths","cumulative_deaths"
"Saskatchewan","Central East","22-01-2021",1,5
"Saskatchewan","Central East","23-01-2021",0,5
"Saskatchewan","Central East","24-01-2021",0,5
"Saskatchewan","Central East","25-01-2021",0,5
"Saskatchewan","Central East","26-01-2021",0,5
"Saskatchewan","Central East","27-01-2021",0,5
"Saskatchewan","Central East","28-01-2021",0,5
"Saskatchewan","Central East","29-01-2021",0,5
"Saskatchewan","Central East","30-01-2021",1,6
"Saskatchewan","Central East","31-01-2021",0,6
"Saskatchewan","Central East","01-02-2021",0,6
"Saskatchewan","Central East","02-02-2021",0,6
"Saskatchewan","Central East","03-02-2021",1,7
"Saskatchewan","Central East","04-02-2021",0,7
"Saskatchewan","Central East","05-02-2021",0,7
"Saskatchewan","Central East","06-02-2021",0,7
"Saskatchewan","Central East","07-02-2021",0,7
"Saskatchewan","Central East","08-02-2021",0,7
"Saskatchewan","Central East","09-02-2021",0,7
"Saskatchewan","Central East","10-02-2021",0,7
"Saskatchewan","Central East","11-02-2021",0,7
"Saskatchewan","Central East","12-02-2021",1,8
"Saskatchewan","Central East","13-02-2021",1,9
"Saskatchewan","Central East","14-02-2021",0,9
"Saskatchewan","Central East","15-02-2021",0,9
"Saskatchewan","Central East","16-02-2021",0,9
"Saskatchewan","Central East","17-02-2021",0,9
"Saskatchewan","Central East","18-02-2021",0,9
"Saskatchewan","Central East","19-02-2021",0,9
"Saskatchewan","Central East","20-02-2021",0,9
"Saskatchewan","Central East","21-02-2021",0,9
"Saskatchewan","Central East","22-02-2021",0,9
"Saskatchewan","Central East","23-02-2021",0,9
"Saskatchewan","Central East","24-02-2021",1,10
"Saskatchewan","Central East","25-02-2021",0,10
"Saskatchewan","Central East","26-02-2021",0,10
"Saskatchewan","Central East","27-02-2021",0,10
"Saskatchewan","Central East","28-02-2021",0,10
"Saskatchewan","Central East","01-03-2021",0,10
"Saskatchewan","Central East","02-03-2021",0,10
"Saskatchewan","Central East","03-03-2021",0,10
"Saskatchewan","Central East","04-03-2021",0,10
"Saskatchewan","Central East","05-03-2021",0,10
"Saskatchewan","Central East","06-03-2021",0,10
"Saskatchewan","Central East","07-03-2021",0,10
"Saskatchewan","Central East","08-03-2021",0,10
"Saskatchewan","Central East","09-03-2021",0,10
"Saskatchewan","Central East","10-03-2021",0,10
"Saskatchewan","Central East","11-03-2021",0,10
"Saskatchewan","Central East","12-03-2021",0,10
"Saskatchewan","Central East","13-03-2021",0,10
"Saskatchewan","Central East","14-03-2021",0,10
"Saskatchewan","Central East","15-03-2021",0,10
"Saskatchewan","Central East","16-03-2021",0,10
"Saskatchewan","Central East","17-03-2021",0,10
"Saskatchewan","Central East","18-03-2021",0,10
"Saskatchewan","Central East","19-03-2021",0,10
"Saskatchewan","Central East","20-03-2021",0,10
"Saskatchewan","Central East","21-03-2021",0,10
"Saskatchewan","Central East","22-03-2021",0,10
"Saskatchewan","Central East","23-03-2021",0,10
"Saskatchewan","Central East","24-03-2021",0,10
"Saskatchewan","Central East","25-03-2021",1,11
"Saskatchewan","Central East","26-03-2021",0,11
"Saskatchewan","Central East","27-03-2021",0,11
"Saskatchewan","Central East","28-03-2021",0,11
"Saskatchewan","Central East","29-03-2021",0,11
"Saskatchewan","Central East","30-03-2021",1,12
"Saskatchewan","Central East","31-03-2021",0,12
"Saskatchewan","Central East","01-04-2021",0,12
"Saskatchewan","Central East","02-04-2021",0,12
"Saskatchewan","Central East","03-04-2021",0,12
"Saskatchewan","Central East","04-04-2021",0,12
"Saskatchewan","Central East","05-04-2021",0,12
"Saskatchewan","Central East","06-04-2021",0,12
"Saskatchewan","Central East","07-04-2021",0,12
"Saskatchewan","Central East","08-04-2021",0,12
"Saskatchewan","Central East","09-04-2021",0,12
"Saskatchewan","Central East","10-04-2021",0,12
"Saskatchewan","Central East","11-04-2021",1,13
"Saskatchewan","Central East","12-04-2021",0,13
"Saskatchewan","Central East","13-04-2021",0,13
"Saskatchewan","Central East","14-04-2021",0,13
"Saskatchewan","Central East","15-04-2021",0,13
"Saskatchewan","Central East","16-04-2021",0,13
"Saskatchewan","Central East","17-04-2021",1,14
"Saskatchewan","Central East","18-04-2021",0,14
"Saskatchewan","Central East","19-04-2021",0,14
"Saskatchewan","Central East","20-04-2021",0,14
"Saskatchewan","Central East","21-04-2021",0,14
"Saskatchewan","Central East","22-04-2021",0,14
"Saskatchewan","Central East","23-04-2021",0,14
"Saskatchewan","Central East","24-04-2021",0,14
"Saskatchewan","Central East","25-04-2021",0,14
"Saskatchewan","Central East","26-04-2021",0,14
"Saskatchewan","Central East","27-04-2021",0,14
"Saskatchewan","Central East","28-04-2021",0,14
"Saskatchewan","Central East","29-04-2021",0,14
"Saskatchewan","Central East","30-04-2021",0,14
"Saskatchewan","Central East","01-05-2021",0,14
"Saskatchewan","Central East","02-05-2021",1,15
"Saskatchewan","Central East","03-05-2021",0,15
"Saskatchewan","Central East","04-05-2021",0,15
"Saskatchewan","Central East","05-05-2021",0,15
"Saskatchewan","Central East","06-05-2021",0,15
"Saskatchewan","Central East","07-05-2021",0,15
"Saskatchewan","Central East","08-05-2021",0,15
"Saskatchewan","Central East","09-05-2021",0,15
"Saskatchewan","Central East","10-05-2021",0,15
"Saskatchewan","Central East","11-05-2021",0,15
"Saskatchewan","Central East","12-05-2021",1,16
"Saskatchewan","Central East","13-05-2021",0,16
"Saskatchewan","Central East","14-05-2021",0,16
"Saskatchewan","Central East","15-05-2021",0,16
"Saskatchewan","Central East","16-05-2021",0,16
"Saskatchewan","Central East","17-05-2021",0,16
"Saskatchewan","Central East","18-05-2021",0,16
"Saskatchewan","Central East","19-05-2021",0,16
"Saskatchewan","Central East","20-05-2021",0,16
"Saskatchewan","Central East","21-05-2021",0,16
"Saskatchewan","Central East","22-05-2021",0,16
"Saskatchewan","Central East","23-05-2021",0,16
"Saskatchewan","Central East","24-05-2021",0,16
"Saskatchewan","Central East","25-05-2021",0,16
"Saskatchewan","Central East","26-05-2021",0,16
"Saskatchewan","Central East","27-05-2021",0,16
"Saskatchewan","Central East","28-05-2021",0,16
"Saskatchewan","Central East","29-05-2021",0,16
"Saskatchewan","Central East","30-05-2021",0,16
"Saskatchewan","Central East","31-05-2021",0,16
"Saskatchewan","Central East","01-06-2021",1,17
"Saskatchewan","Central East","02-06-2021",0,17
"Saskatchewan","Central East","03-06-2021",0,17
"Saskatchewan","Central East","04-06-2021",0,17
"Saskatchewan","Central East","05-06-2021",0,17
"Saskatchewan","Central East","06-06-2021",0,17
"Saskatchewan","Central East","07-06-2021",0,17
"Saskatchewan","Central East","08-06-2021",0,17
"Saskatchewan","Central East","09-06-2021",0,17
"Saskatchewan","Central East","10-06-2021",1,18
"Saskatchewan","Central East","11-06-2021",0,18
"Saskatchewan","Central East","12-06-2021",0,18
"Saskatchewan","Central East","13-06-2021",0,18
"Saskatchewan","Central East","14-06-2021",0,18
"Saskatchewan","Central East","15-06-2021",0,18
"Saskatchewan","Central East","16-06-2021",1,19
"Saskatchewan","Central East","17-06-2021",0,19
"Saskatchewan","Central East","18-06-2021",0,19
"Saskatchewan","Central East","19-06-2021",0,19
"Saskatchewan","Central East","20-06-2021",0,19
"Saskatchewan","Central East","21-06-2021",0,19
"Saskatchewan","Central East","22-06-2021",0,19
"Saskatchewan","Central East","23-06-2021",0,19
"Saskatchewan","Central East","24-06-2021",0,19
"Saskatchewan","Central East","25-06-2021",0,19
"Saskatchewan","Central East","26-06-2021",0,19
"Saskatchewan","Central East","27-06-2021",0,19
"Saskatchewan","Central East","28-06-2021",0,19
"Saskatchewan","Central East","29-06-2021",0,19
"Saskatchewan","Central East","30-06-2021",0,19
"Saskatchewan","Central East","01-07-2021",0,19
"Saskatchewan","Central East","02-07-2021",0,19
"Saskatchewan","Central East","03-07-2021",0,19
"Saskatchewan","Central East","04-07-2021",0,19
"Saskatchewan","Central East","05-07-2021",0,19
"Saskatchewan","Central East","06-07-2021",0,19
"Saskatchewan","Central East","07-07-2021",0,19
"Saskatchewan","Central East","08-07-2021",0,19
"Saskatchewan","Central East","09-07-2021",0,19
"Saskatchewan","Central East","10-07-2021",0,19
"Saskatchewan","Central East","11-07-2021",0,19
"Saskatchewan","Central East","12-07-2021",0,19
"Saskatchewan","Central East","13-07-2021",0,19
"Saskatchewan","Central East","14-07-2021",0,19
"Saskatchewan","Central East","15-07-2021",0,19
"Saskatchewan","Central East","16-07-2021",0,19
"Saskatchewan","Central East","17-07-2021",0,19
"Saskatchewan","Central East","18-07-2021",0,19
"Saskatchewan","Central East","19-07-2021",0,19
"Saskatchewan","Central East","20-07-2021",0,19
"Saskatchewan","Central East","21-07-2021",0,19
"Saskatchewan","Central East","22-07-2021",0,19
"Saskatchewan","Central East","23-07-2021",0,19
"Saskatchewan","Central East","24-07-2021",0,19
"Saskatchewan","Central East","25-07-2021",0,19
"Saskatchewan","Central East","26-07-2021",0,19
"Saskatchewan","Central East","27-07-2021",0,19
"Saskatchewan","Central East","28-07-2021",0,19
"Saskatchewan","Central East","29-07-2021",0,19
"Saskatchewan","Central East","30-07-2021",0,19
"Saskatchewan","Central East","31-07-2021",0,19
"Saskatchewan","Central East","01-08-2021",0,19
"Saskatchewan","Central East","02-08-2021",0,19
"Saskatchewan","Central East","03-08-2021",0,19
"Saskatchewan","Central East","04-08-2021",0,19
"Saskatchewan","Central East","05-08-2021",0,19
"Saskatchewan","Central East","06-08-2021",0,19
"Saskatchewan","Central East","07-08-2021",0,19
"Saskatchewan","Central East","08-08-2021",0,19
"Saskatchewan","Central East","09-08-2021",0,19
"Saskatchewan","Central East","10-08-2021",0,19
"Saskatchewan","Central East","11-08-2021",0,19
"Saskatchewan","Central East","12-08-2021",0,19
"Saskatchewan","Central East","13-08-2021",0,19
"Saskatchewan","Central East","14-08-2021",0,19
"Saskatchewan","Central East","15-08-2021",0,19
"Saskatchewan","Central East","16-08-2021",0,19
"Saskatchewan","Central East","17-08-2021",0,19
"Saskatchewan","Central East","18-08-2021",0,19
"Saskatchewan","Central East","19-08-2021",0,19
"Saskatchewan","Central East","20-08-2021",0,19
"Saskatchewan","Central East","21-08-2021",0,19
"Saskatchewan","Central East","22-08-2021",0,19
"Saskatchewan","Central East","23-08-2021",0,19
"Saskatchewan","Central East","24-08-2021",0,19
"Saskatchewan","Central East","25-08-2021",0,19
"Saskatchewan","Central East","26-08-2021",0,19
"Saskatchewan","Central East","27-08-2021",0,19
"Saskatchewan","Central East","28-08-2021",0,19
"Saskatchewan","Central East","29-08-2021",0,19
"Saskatchewan","Central East","30-08-2021",0,19
"Saskatchewan","Central East","31-08-2021",0,19
"Saskatchewan","Central East","01-09-2021",0,19
"Saskatchewan","Central East","02-09-2021",0,19
"Saskatchewan","Central East","03-09-2021",0,19
"Saskatchewan","Central East","04-09-2021",0,19
"Saskatchewan","Central East","05-09-2021",0,19
"Saskatchewan","Central East","06-09-2021",0,19
"Saskatchewan","Central East","07-09-2021",0,19
"Saskatchewan","Central East","08-09-2021",0,19
"Saskatchewan","Central East","09-09-2021",0,19
"Saskatchewan","Central East","10-09-2021",0,19
"Saskatchewan","Central East","11-09-2021",0,19
"Saskatchewan","Central East","12-09-2021",0,19
"Saskatchewan","Central East","13-09-2021",0,19
"Saskatchewan","Central East","14-09-2021",0,19
"Saskatchewan","Central East","15-09-2021",0,19
"Saskatchewan","Central East","16-09-2021",0,19
"Saskatchewan","Central East","17-09-2021",0,19
"Saskatchewan","Central East","18-09-2021",0,19
"Saskatchewan","Central West","04-08-2020",0,0
"Saskatchewan","Central West","05-08-2020",0,0
"Saskatchewan","Central West","06-08-2020",0,0
"Saskatchewan","Central West","07-08-2020",0,0
"Saskatchewan","Central West","08-08-2020",0,0
"Saskatchewan","Central West","09-08-2020",0,0
"Saskatchewan","Central West","10-08-2020",0,0
"Saskatchewan","Central West","11-08-2020",0,0
"Saskatchewan","Central West","12-08-2020",0,0
"Saskatchewan","Central West","13-08-2020",0,0
"Saskatchewan","Central West","14-08-2020",0,0
"Saskatchewan","Central West","15-08-2020",0,0
"Saskatchewan","Central West","16-08-2020",0,0
"Saskatchewan","Central West","17-08-2020",0,0
"Saskatchewan","Central West","18-08-2020",0,0
"Saskatchewan","Central West","19-08-2020",0,0
"Saskatchewan","Central West","20-08-2020",0,0
"Saskatchewan","Central West","21-08-2020",0,0
"Saskatchewan","Central West","22-08-2020",0,0
"Saskatchewan","Central West","23-08-2020",0,0
"Saskatchewan","Central West","24-08-2020",0,0
"Saskatchewan","Central West","25-08-2020",1,1
"Saskatchewan","Central West","26-08-2020",0,1
"Saskatchewan","Central West","27-08-2020",0,1
"Saskatchewan","Central West","28-08-2020",0,1
"Saskatchewan","Central West","29-08-2020",0,1
"Saskatchewan","Central West","30-08-2020",0,1
"Saskatchewan","Central West","31-08-2020",0,1
"Saskatchewan","Central West","01-09-2020",0,1
"Saskatchewan","Central West","02-09-2020",0,1
"Saskatchewan","Central West","03-09-2020",0,1
"Saskatchewan","Central West","04-09-2020",0,1
"Saskatchewan","Central West","05-09-2020",0,1
"Saskatchewan","Central West","06-09-2020",0,1
"Saskatchewan","Central West","07-09-2020",0,1
"Saskatchewan","Central West","08-09-2020",0,1
"Saskatchewan","Central West","09-09-2020",0,1
"Saskatchewan","Central West","10-09-2020",0,1
"Saskatchewan","Central West","11-09-2020",0,1
"Saskatchewan","Central West","12-09-2020",0,1
"Saskatchewan","Central West","13-09-2020",0,1
"Saskatchewan","Central West","14-09-2020",0,1
"Saskatchewan","Central West","15-09-2020",0,1
"Saskatchewan","Central West","16-09-2020",0,1
"Saskatchewan","Central West","17-09-2020",0,1
"Saskatchewan","Central West","18-09-2020",0,1
"Saskatchewan","Central West","19-09-2020",0,1
"Saskatchewan","Central West","20-09-2020",0,1
"Saskatchewan","Central West","21-09-2020",0,1
"Saskatchewan","Central West","22-09-2020",0,1
"Saskatchewan","Central West","23-09-2020",0,1
"Saskatchewan","Central West","24-09-2020",0,1
"Saskatchewan","Central West","25-09-2020",0,1
"Saskatchewan","Central West","26-09-2020",0,1
"Saskatchewan","Central West","27-09-2020",0,1
"Saskatchewan","Central West","28-09-2020",0,1
"Saskatchewan","Central West","29-09-2020",0,1
"Saskatchewan","Central West","30-09-2020",0,1
"Saskatchewan","Central West","01-10-2020",0,1
"Saskatchewan","Central West","02-10-2020",0,1
"Saskatchewan","Central West","03-10-2020",0,1
"Saskatchewan","Central West","04-10-2020",0,1
"Saskatchewan","Central West","05-10-2020",0,1
"Saskatchewan","Central West","06-10-2020",0,1
"Saskatchewan","Central West","07-10-2020",0,1
"Saskatchewan","Central West","08-10-2020",0,1
"Saskatchewan","Central West","09-10-2020",0,1
"Saskatchewan","Central West","10-10-2020",0,1
"Saskatchewan","Central West","11-10-2020",0,1
"Saskatchewan","Central West","12-10-2020",0,1
"Saskatchewan","Central West","13-10-2020",0,1
"Saskatchewan","Central West","14-10-2020",0,1
"Saskatchewan","Central West","15-10-2020",0,1
"Saskatchewan","Central West","16-10-2020",0,1
"Saskatchewan","Central West","17-10-2020",0,1
"Saskatchewan","Central West","18-10-2020",0,1
"Saskatchewan","Central West","19-10-2020",0,1
"Saskatchewan","Central West","20-10-2020",0,1
"Saskatchewan","Central West","21-10-2020",0,1
"Saskatchewan","Central West","22-10-2020",0,1
"Saskatchewan","Central West","23-10-2020",0,1
"Saskatchewan","Central West","24-10-2020",0,1
"Saskatchewan","Central West","25-10-2020",0,1
"Saskatchewan","Central West","26-10-2020",0,1
"Saskatchewan","Central West","27-10-2020",0,1
"Saskatchewan","Central West","28-10-2020",0,1
"Saskatchewan","Central West","29-10-2020",0,1
"Saskatchewan","Central West","30-10-2020",0,1
"Saskatchewan","Central West","31-10-2020",0,1
"Saskatchewan","Central West","01-11-2020",0,1
"Saskatchewan","Central West","02-11-2020",0,1
"Saskatchewan","Central West","03-11-2020",0,1
"Saskatchewan","Central West","04-11-2020",0,1
"Saskatchewan","Central West","05-11-2020",0,1
"Saskatchewan","Central West","06-11-2020",0,1
"Saskatchewan","Central West","07-11-2020",0,1
"Saskatchewan","Central West","08-11-2020",0,1
"Saskatchewan","Central West","09-11-2020",0,1
"Saskatchewan","Central West","10-11-2020",0,1
"Saskatchewan","Central West","11-11-2020",0,1
"Saskatchewan","Central West","12-11-2020",0,1
"Saskatchewan","Central West","13-11-2020",0,1
"Saskatchewan","Central West","14-11-2020",0,1
"Saskatchewan","Central West","15-11-2020",0,1
"Saskatchewan","Central West","16-11-2020",0,1
"Saskatchewan","Central West","17-11-2020",0,1
"Saskatchewan","Central West","18-11-2020",0,1
"Saskatchewan","Central West","19-11-2020",0,1
"Saskatchewan","Central West","20-11-2020",0,1
"Saskatchewan","Central West","21-11-2020",0,1
"Saskatchewan","Central West","22-11-2020",0,1
"Saskatchewan","Central West","23-11-2020",0,1
"Saskatchewan","Central West","24-11-2020",0,1
"Saskatchewan","Central West","25-11-2020",0,1
"Saskatchewan","Central West","26-11-2020",0,1
"Saskatchewan","Central West","27-11-2020",0,1
"Saskatchewan","Central West","28-11-2020",0,1
"Saskatchewan","Central West","29-11-2020",0,1
"Saskatchewan","Central West","30-11-2020",0,1
"Saskatchewan","Central West","01-12-2020",0,1
"Saskatchewan","Central West","02-12-2020",0,1
"Saskatchewan","Central West","03-12-2020",0,1
"Saskatchewan","Central West","04-12-2020",0,1
"Saskatchewan","Central West","05-12-2020",0,1
"Saskatchewan","Central West","06-12-2020",0,1
"Saskatchewan","Central West","07-12-2020",0,1
"Saskatchewan","Central West","08-12-2020",0,1
"Saskatchewan","Central West","09-12-2020",0,1
"Saskatchewan","Central West","10-12-2020",0,1
"Saskatchewan","Central West","11-12-2020",0,1
"Saskatchewan","Central West","12-12-2020",0,1
"Saskatchewan","Central West","13-12-2020",0,1
"Saskatchewan","Central West","14-12-2020",0,1
"Saskatchewan","Central West","15-12-2020",1,2
"Saskatchewan","Central West","16-12-2020",0,2
"Saskatchewan","Central West","17-12-2020",0,2
"Saskatchewan","Central West","18-12-2020",0,2
"Saskatchewan","Central West","19-12-2020",0,2
"Saskatchewan","Central West","20-12-2020",0,2
"Saskatchewan","Central West","21-12-2020",0,2
"Saskatchewan","Central West","22-12-2020",0,2
"Saskatchewan","Central West","23-12-2020",0,2
"Saskatchewan","Central West","24-12-2020",0,2
"Saskatchewan","Central West","25-12-2020",0,2
"Saskatchewan","Central West","26-12-2020",0,2
"Saskatchewan","Central West","27-12-2020",0,2
"Saskatchewan","Central West","28-12-2020",0,2
"Saskatchewan","Central West","29-12-2020",0,2
"Saskatchewan","Central West","30-12-2020",0,2
"Saskatchewan","Central West","31-12-2020",0,2
"Saskatchewan","Central West","01-01-2021",0,2
"Saskatchewan","Central West","02-01-2021",0,2
"Saskatchewan","Central West","03-01-2021",0,2
"Saskatchewan","Central West","04-01-2021",0,2
"Saskatchewan","Central West","05-01-2021",0,2
"Saskatchewan","Central West","06-01-2021",1,3
"Saskatchewan","Central West","07-01-2021",0,3
"Saskatchewan","Central West","08-01-2021",0,3
"Saskatchewan","Central West","09-01-2021",0,3
"Saskatchewan","Central West","10-01-2021",0,3
"Saskatchewan","Central West","11-01-2021",0,3
"Saskatchewan","Central West","12-01-2021",0,3
"Saskatchewan","Central West","13-01-2021",0,3
"Saskatchewan","Central West","14-01-2021",0,3
"Saskatchewan","Central West","15-01-2021",0,3
"Saskatchewan","Central West","16-01-2021",0,3
"Saskatchewan","Central West","17-01-2021",0,3
"Saskatchewan","Central West","18-01-2021",0,3
"Saskatchewan","Central West","19-01-2021",1,4
"Saskatchewan","Central West","20-01-2021",0,4
